word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
কেল্লা,54,34,0.19325,0.0,1.09662
ওয়ারেন্ট,21,30,0.21343,0.0101,1.09661
নাগাড়ে,24,22,0.19321,0.0,1.0966
বিশেষত্ব,102,61,0.25503,0.03093,1.09659
অজান্,70,57,0.21336,0.0101,1.09658
উঁহু,129,231,0.19316,0.0,1.09658
একটিব,105,33,0.19314,0.0,1.09657
ওপাশ,152,292,0.23395,0.02041,1.09657
গর্দান,38,23,0.19311,0.0,1.09656
খেলাধুলা,41,89,0.2131,0.0101,1.09645
বাঁ,610,606,0.2547,0.03093,1.09642
তীর্থযাত্রী,23,24,0.19281,0.0,1.09641
হাঁড়ির,100,29,0.23361,0.02041,1.0964
জোগাড়,363,511,0.29803,0.05263,1.09639
খুঁজছি,37,48,0.19274,0.0,1.09637
ওটাকে,141,243,0.2129,0.0101,1.09635
পালা,914,646,0.29794,0.05263,1.09634
গাদা,120,58,0.19266,0.0,1.09633
জেলে,23,39,0.19266,0.0,1.09633
সেটায়,32,31,0.19263,0.0,1.09631
আসল,1232,1361,0.29787,0.05263,1.0963
গোস্বামী,31,50,0.1926,0.0,1.0963
নীচ,577,564,0.32023,0.06383,1.09629
এহ,70,42,0.19255,0.0,1.09628
মূর্তিমান,38,21,0.19255,0.0,1.09628
সুরাহা,20,51,0.19249,0.0,1.09625
আমন্ত্রণ,99,162,0.25435,0.03093,1.09624
শোনো,354,352,0.27573,0.04167,1.0962
নাচিয়ে,39,67,0.19233,0.0,1.09617
খেয়েছেন,31,64,0.21253,0.0101,1.09616
বসলে,145,119,0.23313,0.02041,1.09616
অত্যন্ত,1488,1340,0.29757,0.05263,1.09615
সাজিয়,28,24,0.19221,0.0,1.09611
অপকর্ম,25,37,0.1922,0.0,1.0961
অসুবিধা,339,361,0.27546,0.04167,1.09606
ওত,56,33,0.25392,0.03093,1.09603
চাইছিল,91,238,0.21223,0.0101,1.09601
বৃদ্ধির,32,194,0.19196,0.0,1.09598
অসুখবিসুখ,37,27,0.21213,0.0101,1.09596
ধীরে,2051,2646,0.21211,0.0101,1.09595
ত্রাস,46,24,0.21206,0.0101,1.09593
বিদ্রোহ,188,131,0.23268,0.02041,1.09593
অন্তর্ধান,63,21,0.19184,0.0,1.09592
পড়িনি,44,26,0.19183,0.0,1.09592
দুষ্টুমি,43,45,0.19179,0.0,1.0959
এখানেসেখানে,21,46,0.19173,0.0,1.09586
ওহো,27,25,0.1917,0.0,1.09585
সোজা,1337,1387,0.27503,0.04167,1.09585
আড়াল,434,621,0.27499,0.04167,1.09583
প্রভু,183,107,0.27499,0.04167,1.09583
হাইকোর্টে,32,75,0.21184,0.0101,1.09582
ঐদিন,87,26,0.19161,0.0,1.0958
দেবতা,389,336,0.29683,0.05263,1.09578
নারাজ,57,33,0.21176,0.0101,1.09578
আচরণ,228,606,0.27485,0.04167,1.09576
চাইতেই,45,36,0.19152,0.0,1.09576
বিয়া,26,119,0.25338,0.03093,1.09576
কোনোরকমে,39,29,0.19149,0.0,1.09574
যাওয়াআসা,42,25,0.19147,0.0,1.09574
কাশি,94,82,0.27476,0.04167,1.09571
চাহিদা,87,440,0.23221,0.02041,1.0957
পাহ,34,56,0.21161,0.0101,1.0957
কার্য,124,31,0.21155,0.0101,1.09568
লেট,70,93,0.25321,0.03093,1.09568
বাজান,23,127,0.25317,0.03093,1.09566
হও,372,222,0.25316,0.03093,1.09565
ডিঙিয়ে,105,65,0.23206,0.02041,1.09562
এতে,143,108,0.21139,0.0101,1.0956
দিয়েছিলে,64,53,0.25304,0.03093,1.09559
বাংলো,141,125,0.23194,0.02041,1.09556
বাড়া,215,417,0.34165,0.07527,1.09556
করতাম,313,399,0.23191,0.02041,1.09555
বিষয়ক,31,98,0.25296,0.03093,1.09555
মিশ,120,140,0.2113,0.0101,1.09555
যাবৎ,67,31,0.1911,0.0,1.09555
দেউড়ির,27,31,0.21128,0.0101,1.09554
চলতে,37,62,0.19106,0.0,1.09553
অপছন্দ,48,89,0.19105,0.0,1.09552
এইভাবেই,34,41,0.19103,0.0,1.09551
ছেদ,45,54,0.19102,0.0,1.09551
উদ্ভাবন,32,81,0.23169,0.02041,1.09544
মারপিট,65,48,0.21109,0.0101,1.09544
অভিজ্ঞান,26,33,0.19086,0.0,1.09543
অচিরে,31,50,0.19081,0.0,1.0954
অহেতুক,69,37,0.211,0.0101,1.0954
মরুক,59,33,0.211,0.0101,1.0954
প্রয়োজন,1813,1898,0.27408,0.04167,1.09537
বাদুড়,98,55,0.21088,0.0101,1.09534
নাড়া,158,148,0.23141,0.02041,1.0953
মাইরি,252,65,0.25243,0.03093,1.09529
দুর্ব্যবহ,20,25,0.19048,0.0,1.09524
ইয়া,107,103,0.25232,0.03093,1.09523
প্লাবন,37,21,0.19043,0.0,1.09521
দুর্গম,87,99,0.23122,0.02041,1.0952
আরএকব,41,45,0.19038,0.0,1.09519
ফলপ্রসূ,26,34,0.19033,0.0,1.09516
অল্পস্বল্প,23,25,0.19029,0.0,1.09514
ধাতব,27,254,0.19008,0.0,1.09504
ভরে,1262,855,0.27341,0.04167,1.09504
বিসর্জন,147,94,0.25191,0.03093,1.09503
নিও,100,60,0.23085,0.02041,1.09502
ডিঙি,194,58,0.27335,0.04167,1.09501
হু,254,288,0.25181,0.03093,1.09497
একমত,95,140,0.18989,0.0,1.09495
বদলানো,31,33,0.21009,0.0101,1.09495
বসবাস,138,279,0.23071,0.02041,1.09495
হালকা,390,887,0.25174,0.03093,1.09494
জামাতা,44,20,0.18981,0.0,1.0949
থামলো,38,44,0.18977,0.0,1.09488
ভারাক্রান্ত,26,21,0.18976,0.0,1.09488
মারামারি,235,128,0.27307,0.04167,1.09487
সজাগ,258,59,0.23056,0.02041,1.09487
অপরাধী,148,306,0.27305,0.04167,1.09486
তামাশা,46,43,0.23054,0.02041,1.09486
খামোকা,37,24,0.18968,0.0,1.09484
ভদ্রমহিল,52,66,0.18961,0.0,1.09481
খোকা,307,58,0.23039,0.02041,1.09479
মানিয়,50,21,0.18944,0.0,1.09472
তোতা,41,28,0.20961,0.0101,1.0947
ভারি,879,581,0.31706,0.06383,1.0947
হননি,72,175,0.20955,0.0101,1.09467
ভাণ্ড,57,32,0.20952,0.0101,1.09466
ধরতে,54,91,0.18926,0.0,1.09463
ক্ষতিপূরণ,35,111,0.23002,0.02041,1.0946
পিছল,28,71,0.20933,0.0101,1.09457
হাঁটব,35,23,0.18908,0.0,1.09454
পাবনা,25,65,0.18904,0.0,1.09452
ভারতবর্ষে,179,68,0.20921,0.0101,1.0945
লাস্ট,56,144,0.20918,0.0101,1.09449
সামান্যতম,59,54,0.18897,0.0,1.09449
আচ,172,91,0.20913,0.0101,1.09447
ক্ষেতের,63,24,0.22976,0.02041,1.09447
বেরুবার,150,21,0.22969,0.02041,1.09444
সূত্রপাত,57,74,0.22953,0.02041,1.09436
ইন্টারেস্টিং,31,159,0.18869,0.0,1.09434
চওড়া,275,332,0.25053,0.03093,1.09434
স্টেট,33,118,0.20888,0.0101,1.09434
ক্ষণিক,118,97,0.20884,0.0101,1.09432
শোষণ,142,49,0.2294,0.02041,1.09429
স্বদেশ,92,29,0.20871,0.0101,1.09426
নিরস্ত্র,54,45,0.18848,0.0,1.09424
উৎসুক,180,102,0.25029,0.03093,1.09422
তল্লাট,41,26,0.18839,0.0,1.0942
এইজন্যে,47,78,0.18834,0.0,1.09417
বৈষম্য,29,164,0.20853,0.0101,1.09416
পাঁজি,26,21,0.18831,0.0,1.09415
মুচড়ে,87,134,0.2501,0.03093,1.09412
অটুট,55,59,0.20842,0.0101,1.09411
একফোঁ,36,64,0.18817,0.0,1.09409
চকিত,250,21,0.20834,0.0101,1.09407
প্রয়াস,228,59,0.22894,0.02041,1.09406
ধরবি,27,20,0.22888,0.02041,1.09403
রুখ,26,31,0.20827,0.0101,1.09403
অস্থি,31,25,0.20824,0.0101,1.09402
ড্রিংক,21,30,0.18801,0.0,1.094
দেয়া,346,1953,0.36189,0.08696,1.09399
নামব,134,73,0.20817,0.0101,1.09398
সকালবেলায়,43,20,0.18796,0.0,1.09398
ছুঁচ,66,35,0.20813,0.0101,1.09397
শিষ্ট,32,39,0.18795,0.0,1.09397
বানাবে,20,47,0.18788,0.0,1.09394
কত্তা,76,34,0.20804,0.0101,1.09392
প্রথা,96,80,0.20805,0.0101,1.09392
চোরে,40,21,0.18781,0.0,1.09391
সুদূর,180,80,0.22864,0.02041,1.09391
টাইম,121,348,0.31543,0.06383,1.09389
থাকেনি,61,75,0.18779,0.0,1.09389
নাড়াচাড়া,137,110,0.22857,0.02041,1.09387
বাঙালি,41,87,0.20794,0.0101,1.09387
লাগলো,583,324,0.24959,0.03093,1.09387
শিখিয়,23,48,0.20791,0.0101,1.09385
প্রকাণ্ড,467,267,0.2285,0.02041,1.09384
বজ্জাত,41,25,0.18767,0.0,1.09383
কষিয়ে,43,33,0.20784,0.0101,1.09382
তৃতীয়ত,23,58,0.18759,0.0,1.0938
মাজ,82,32,0.24943,0.03093,1.09379
অভদ্র,47,28,0.20777,0.0101,1.09378
বলতাম,87,140,0.22829,0.02041,1.09374
যেকেউ,29,67,0.1874,0.0,1.0937
রাখছিল,29,35,0.18739,0.0,1.09369
দলিল,86,112,0.24922,0.03093,1.09368
ইংরাজ,29,25,0.18734,0.0,1.09367
কুঞ্জর,60,21,0.20751,0.0101,1.09365
পালিশ,79,47,0.2281,0.02041,1.09364
পৌঁছানো,39,83,0.22808,0.02041,1.09363
আবদ,67,80,0.20741,0.0101,1.0936
বদমাইশ,30,42,0.18717,0.0,1.09359
যেখানেসেখানে,23,20,0.18719,0.0,1.09359
দোকানদ,73,78,0.22787,0.02041,1.09352
জংলা,55,25,0.22784,0.02041,1.09351
মেলেনি,48,88,0.18701,0.0,1.0935
আবেগ,315,354,0.27027,0.04167,1.09347
বদলায়,84,72,0.22765,0.02041,1.09342
নীতির,67,139,0.20703,0.0101,1.09341
কুমারী,134,61,0.24864,0.03093,1.09339
আদিবাসী,65,151,0.22753,0.02041,1.09336
মনুষ্যত্ব,162,28,0.20685,0.0101,1.09333
দুঃসাহস,73,35,0.18664,0.0,1.09332
মৃত্যুর,1184,1583,0.26993,0.04167,1.0933
দেখালো,24,49,0.20676,0.0101,1.09328
ঘটায়,65,49,0.2067,0.0101,1.09325
নামে,1528,2142,0.24837,0.03093,1.09325
সীমারেখা,26,49,0.22729,0.02041,1.09324
প্রান্ত,179,258,0.24832,0.03093,1.09323
ঘোরা,81,106,0.18642,0.0,1.09321
পুঁ,133,369,0.26974,0.04167,1.09321
বাদ্যযন্ত্র,21,35,0.18642,0.0,1.09321
মাঝারি,167,295,0.26971,0.04167,1.09319
বাঁধিয়ে,43,23,0.1863,0.0,1.09315
আদমি,98,61,0.29153,0.05263,1.09313
উজান,73,34,0.26956,0.04167,1.09312
স্পর্ধা,63,24,0.18625,0.0,1.09312
আটকা,113,321,0.24805,0.03093,1.0931
তাগিদ,61,67,0.2064,0.0101,1.0931
শিল,31,23,0.18616,0.0,1.09308
তাগো,31,53,0.22696,0.02041,1.09307
থামলে,90,65,0.22694,0.02041,1.09306
আচার্য,63,68,0.2063,0.0101,1.09305
লুঠ,90,43,0.22692,0.02041,1.09305
আমারটা,21,39,0.18597,0.0,1.09299
ঘুরছিল,28,45,0.20616,0.0101,1.09298
তিব্বতী,31,31,0.18586,0.0,1.09293
লাইফ,34,225,0.38365,0.0989,1.09292
কমবে,30,125,0.22664,0.02041,1.09291
হবেএ,21,35,0.18577,0.0,1.09288
অ্যাকসিডেন্ট,35,40,0.18569,0.0,1.09285
পেটের,435,308,0.26904,0.04167,1.09285
পরিবেশন,101,219,0.22649,0.02041,1.09284
কীসে,98,36,0.18563,0.0,1.09282
লৌকিক,84,20,0.20585,0.0101,1.09282
লাফা,113,75,0.26893,0.04167,1.0928
কারো,955,1083,0.29083,0.05263,1.09279
আনাড়ি,34,22,0.18554,0.0,1.09277
দেখেছেন,395,532,0.2908,0.05263,1.09277
অসমাপ্ত,58,81,0.20571,0.0101,1.09275
চাইছ,89,398,0.24735,0.03093,1.09275
কাত,210,371,0.22625,0.02041,1.09272
বস্তুর,84,54,0.22627,0.02041,1.09272
গুণী,113,28,0.20563,0.0101,1.09271
আরোগ্য,61,30,0.18534,0.0,1.09267
বলেছিল,1443,1939,0.31299,0.06383,1.09267
অযৌক্তিক,22,57,0.18533,0.0,1.09266
বিচক্ষণ,66,32,0.22614,0.02041,1.09266
সংকুচিত,48,76,0.18528,0.0,1.09264
হাঁড়ি,315,76,0.20546,0.0101,1.09263
দুর্লভ,150,47,0.20541,0.0101,1.0926
উন্মাদনা,33,78,0.24702,0.03093,1.09258
প্রলাপ,56,53,0.20533,0.0101,1.09257
ভাগ্যে,174,80,0.22595,0.02041,1.09257
মীমাংসা,149,41,0.20533,0.0101,1.09257
অন্যরকম,163,376,0.29038,0.05263,1.09256
ধাওয়া,105,174,0.22594,0.02041,1.09256
যেমানুষ,47,23,0.18502,0.0,1.09251
দ্বিধায়,43,70,0.18499,0.0,1.09249
অপ্রত্যাশিত,140,60,0.20506,0.0101,1.09243
চাখ,51,24,0.20506,0.0101,1.09243
বেরোল,57,240,0.24669,0.03093,1.09242
সযত্নে,141,63,0.24665,0.03093,1.0924
কোনওরকম,51,129,0.20496,0.0101,1.09238
ক্ষতবিক্ষত,65,63,0.22553,0.02041,1.09236
আসেননি,109,132,0.22549,0.02041,1.09234
চিকিৎসা,222,944,0.31232,0.06383,1.09233
অপরিসীম,75,37,0.18459,0.0,1.0923
ডাকনাম,36,68,0.18457,0.0,1.09229
সুসংবাদ,27,41,0.18452,0.0,1.09226
দেখাত,65,59,0.2047,0.0101,1.09225
শৈশবে,30,59,0.18447,0.0,1.09224
হৈহৈ,20,22,0.18448,0.0,1.09224
কাঁচকলা,28,20,0.18446,0.0,1.09223
অনিমেষের,36,118,0.18445,0.0,1.09222
এসেছিলে,48,25,0.1844,0.0,1.0922
গতিবিধি,82,37,0.24625,0.03093,1.0922
সন্ধানে,313,195,0.28966,0.05263,1.0922
ঘোম,324,48,0.24622,0.03093,1.09218
খুঁটিয়ে,216,275,0.28961,0.05263,1.09217
ব্যথিত,95,48,0.20453,0.0101,1.09217
আড্ডায়,120,73,0.26758,0.04167,1.09212
পাটা,180,83,0.26758,0.04167,1.09212
ফরেস্ট,28,76,0.24609,0.03093,1.09212
আশঙ্কায়,95,90,0.24608,0.03093,1.09211
করালে,20,35,0.18417,0.0,1.09208
বসিয়,41,34,0.18415,0.0,1.09208
খুলব,37,33,0.20433,0.0101,1.09206
পদবি,37,45,0.20428,0.0101,1.09204
ডাক্ত,2326,1420,0.26736,0.04167,1.09201
শাখ,92,59,0.28924,0.05263,1.09199
ছদ্মনাম,28,42,0.18394,0.0,1.09197
সেনাপতি,151,49,0.20415,0.0101,1.09197
ধুলোর,93,110,0.22469,0.02041,1.09194
স্বাধীনত,175,209,0.2672,0.04167,1.09193
অন্বেষণ,50,25,0.20405,0.0101,1.09192
কয়লা,155,60,0.20403,0.0101,1.09192
প্রতিনিয়ত,23,119,0.1837,0.0,1.09185
দুজনকে,77,88,0.20386,0.0101,1.09183
যেদিক,37,54,0.20386,0.0101,1.09183
পরাজিত,157,178,0.22444,0.02041,1.09181
অবাঞ্ছিত,33,22,0.18358,0.0,1.09179
কোমল,252,140,0.22439,0.02041,1.09179
বেদম,45,43,0.22437,0.02041,1.09178
ভেস্,49,45,0.20371,0.0101,1.09176
জুতোর,222,117,0.24532,0.03093,1.09173
বিখ্যাত,331,539,0.2887,0.05263,1.09172
একদিন,3859,2294,0.24527,0.03093,1.09171
পুজোর,186,228,0.26675,0.04167,1.09171
বিদঘুটে,56,53,0.20362,0.0101,1.09171
আত্মা,296,367,0.26669,0.04167,1.09168
আফ্রিকায়,36,37,0.20356,0.0101,1.09168
প্রস্তাবে,95,88,0.22416,0.02041,1.09167
সান্নিধ্য,57,40,0.20351,0.0101,1.09165
ঘোট,54,37,0.22409,0.02041,1.09164
স্ট্যান্ড,22,55,0.18324,0.0,1.09162
উঠুন,58,38,0.18322,0.0,1.09161
ডাইরি,63,34,0.2034,0.0101,1.0916
আতঙ্কিত,45,171,0.24503,0.03093,1.09159
তুলছিল,22,26,0.18311,0.0,1.09156
নূরুল,73,71,0.22393,0.02041,1.09156
দেখাশোনা,141,139,0.20331,0.0101,1.09155
পরীক্ষায়,116,378,0.31076,0.06383,1.09155
অজ,42,29,0.18307,0.0,1.09153
উঠিয়ে,154,164,0.20325,0.0101,1.09152
হাতঘড়ির,26,36,0.20317,0.0101,1.09149
ভারতবর্ষ,451,97,0.28822,0.05263,1.09148
সর্বাঙ্গ,238,22,0.22372,0.02041,1.09145
খবরাখবর,35,30,0.18275,0.0,1.09138
অধিকারে,75,20,0.18273,0.0,1.09136
প্রবলভাবে,22,33,0.18273,0.0,1.09136
মিনিস্,30,24,0.18259,0.0,1.0913
শ্রেষ্ঠ,257,142,0.22337,0.02041,1.09128
বুঝেছি,139,120,0.24435,0.03093,1.09125
ভিক্ষে,104,31,0.22329,0.02041,1.09124
লাগুক,37,25,0.18247,0.0,1.09124
মিলিত,172,110,0.22316,0.02041,1.09117
নন্দনকানন,29,21,0.20253,0.0101,1.09116
মনোজ,27,62,0.20252,0.0101,1.09116
ফাটা,113,118,0.24416,0.03093,1.09115
পেড়ে,111,50,0.24407,0.03093,1.09111
সবখানে,26,46,0.20241,0.0101,1.09111
সাধনে,49,35,0.20241,0.0101,1.09111
আধম,30,25,0.20238,0.0101,1.09109
লাফালাফি,32,30,0.18217,0.0,1.09109
জিনিস,759,809,0.2655,0.04167,1.09108
চাক্ষুষ,52,20,0.22283,0.02041,1.09101
ধরাশায়ী,47,22,0.20211,0.0101,1.09095
বিচরণ,76,45,0.22271,0.02041,1.09095
জানি,4880,5041,0.24372,0.03093,1.09093
বিরোধিতা,30,134,0.20203,0.0101,1.09091
চাও,756,595,0.26507,0.04167,1.09087
ধারণার,74,91,0.18174,0.0,1.09087
সার্থকতা,103,22,0.18175,0.0,1.09087
রক্তপাত,59,66,0.2019,0.0101,1.09085
লাগা,446,719,0.35558,0.08696,1.09083
তাগিদে,57,45,0.22237,0.02041,1.09078
যৌতুক,27,55,0.20174,0.0101,1.09077
সমাহিত,27,22,0.20175,0.0101,1.09077
কানায়,71,38,0.22233,0.02041,1.09076
চাইবে,179,278,0.26479,0.04167,1.09073
পার্ক,217,391,0.26476,0.04167,1.09071
অবস্থায়,1059,1858,0.28661,0.05263,1.09067
জানাজানি,91,123,0.18133,0.0,1.09067
নিয়মকানুন,45,95,0.20155,0.0101,1.09067
অগ্রগতির,39,48,0.20152,0.0101,1.09066
মানিয়ে,58,163,0.18131,0.0,1.09066
সাম্রাজ্য,131,142,0.26459,0.04167,1.09063
নস্যি,48,22,0.22195,0.02041,1.09057
সবাইকেই,28,45,0.18114,0.0,1.09057
বিশিষ্ট,132,151,0.22194,0.02041,1.09056
আকাশপাতাল,25,26,0.2013,0.0101,1.09055
পাও,226,150,0.26443,0.04167,1.09055
সম্ভাবন,64,113,0.20131,0.0101,1.09055
দেড়েক,99,26,0.26438,0.04167,1.09052
ইন্টারেস্ট,33,49,0.181,0.0,1.0905
খানিক,2155,2163,0.26433,0.04167,1.0905
নাদুসনুদুস,24,37,0.26433,0.04167,1.0905
দিঘি,44,57,0.20119,0.0101,1.09049
বীর্য,27,72,0.20117,0.0101,1.09049
ফেলি,256,177,0.30863,0.06383,1.09048
জীবাণু,46,42,0.22176,0.02041,1.09047
যুধিষ্ঠির,110,24,0.20112,0.0101,1.09046
এদিক,497,321,0.30855,0.06383,1.09044
গোঁ,137,38,0.24273,0.03093,1.09044
দোষে,93,33,0.22169,0.02041,1.09044
স্বনামধন্য,20,25,0.18087,0.0,1.09043
রূপকথ,76,54,0.20104,0.0101,1.09042
আপ্রাণ,41,55,0.1808,0.0,1.0904
মেহমান,35,39,0.18081,0.0,1.0904
ইনজেকশন,86,84,0.24261,0.03093,1.09038
শুনুন,267,187,0.24262,0.03093,1.09038
মোক্ষম,102,44,0.20092,0.0101,1.09036
উদ্যোগী,39,27,0.18069,0.0,1.09035
গোবর,139,60,0.2008,0.0101,1.0903
ছাড়ে,180,110,0.30826,0.06383,1.0903
মানায়,108,93,0.22138,0.02041,1.09028
ডের,47,33,0.1805,0.0,1.09025
শাশুড়ির,39,23,0.18043,0.0,1.09022
খিস্তি,46,34,0.2006,0.0101,1.0902
বিষে,49,29,0.18038,0.0,1.09019
কেরানি,40,24,0.18033,0.0,1.09016
ক্রুদ্ধ,252,53,0.22108,0.02041,1.09013
ভাবব,229,65,0.18022,0.0,1.09011
উঠছ,27,60,0.20039,0.0101,1.0901
মিটে,104,96,0.20041,0.0101,1.0901
শান্তভাবে,62,53,0.18018,0.0,1.09009
নাচে,79,32,0.22095,0.02041,1.09007
বইয়ে,107,200,0.26345,0.04167,1.09006
জন্মা,28,20,0.18002,0.0,1.09001
পরিধি,41,72,0.20023,0.0101,1.09001
পোষণ,99,64,0.20023,0.0101,1.09001
সেঁটে,42,48,0.18002,0.0,1.09001
অঞ্চলে,321,568,0.2852,0.05263,1.08997
জেটি,23,85,0.20013,0.0101,1.08996
কিন্ত,20,30,0.17991,0.0,1.08995
গ্রিক,21,79,0.24165,0.03093,1.0899
অমিল,29,33,0.19996,0.0101,1.08988
শ্বশুরবাড়ির,29,50,0.19996,0.0101,1.08988
সহজে,964,962,0.26307,0.04167,1.08987
সতেরো,112,97,0.37751,0.0989,1.08985
মৌমা,25,31,0.22047,0.02041,1.08983
বুনো,299,169,0.2415,0.03093,1.08982
ঘাঁটাঘাঁ,37,41,0.19983,0.0101,1.08981
মহামারী,24,22,0.17959,0.0,1.0898
অশ্লীল,70,106,0.26291,0.04167,1.08979
ব্যাপারটি,32,65,0.17957,0.0,1.08979
ওপরেও,46,25,0.17956,0.0,1.08978
ছাপ,466,719,0.26288,0.04167,1.08978
খিদের,50,27,0.17953,0.0,1.08977
ক্রিয়া,62,74,0.1997,0.0101,1.08975
উলঙ্গ,78,71,0.22025,0.02041,1.08971
উন্মা,36,48,0.1794,0.0,1.0897
ঘুমন্ত,245,98,0.22019,0.02041,1.08969
পর্তুগীজ,75,20,0.19958,0.0101,1.08969
কাঙাল,53,26,0.17934,0.0,1.08967
একাধারে,67,31,0.17924,0.0,1.08962
বলেছি,1162,1965,0.28448,0.05263,1.08961
সম্পূর্ণভাবে,59,65,0.17918,0.0,1.08959
দরখাস্ত,129,38,0.21993,0.02041,1.08956
খাড়া,495,319,0.24095,0.03093,1.08955
যাচ,54,52,0.1993,0.0101,1.08955
পারস্য,34,112,0.24094,0.03093,1.08954
এমনিতে,212,435,0.24087,0.03093,1.08951
বিত্ত,25,36,0.17901,0.0,1.08951
মিথ্য,86,74,0.19921,0.0101,1.0895
মিথ্যে,887,514,0.28422,0.05263,1.08948
কথাবার্তা,569,597,0.28419,0.05263,1.08946
গ্যারান্টি,24,59,0.19911,0.0101,1.08945
রাখেননি,26,47,0.1789,0.0,1.08945
লেবুর,37,43,0.17886,0.0,1.08943
টুং,39,36,0.21963,0.02041,1.0894
অঢেল,39,50,0.19898,0.0101,1.08939
গঠনে,20,69,0.21961,0.02041,1.08939
নাগাল,133,110,0.24064,0.03093,1.08939
ঝোপে,58,31,0.19896,0.0101,1.08938
পুজো,245,206,0.30637,0.06383,1.08935
গোপন,822,992,0.30632,0.06383,1.08933
জন্তুজানোয়,49,39,0.17865,0.0,1.08932
জনসাধারণের,90,39,0.17857,0.0,1.08929
সাংসারিক,80,33,0.19868,0.0101,1.08924
ঢাকায়,253,781,0.3061,0.06383,1.08922
মদের,251,144,0.26178,0.04167,1.08922
পেলুম,299,70,0.26175,0.04167,1.08921
বসেবসে,35,25,0.17839,0.0,1.0892
মুখোশ,116,204,0.21907,0.02041,1.08913
মনোরম,85,45,0.17821,0.0,1.0891
হীন,49,23,0.1782,0.0,1.0891
যোগাড়,249,68,0.24002,0.03093,1.08908
ঘুরেফিরে,30,57,0.17812,0.0,1.08906
ছেলেবেলার,87,48,0.1983,0.0101,1.08905
কাণ্ড,779,413,0.26141,0.04167,1.08904
মনখারাপ,48,124,0.19828,0.0101,1.08904
ঘুমায়,31,92,0.21887,0.02041,1.08903
আম্বিয়া,48,22,0.17804,0.0,1.08902
নাহয়,110,70,0.19825,0.0101,1.08902
অসৎ,49,51,0.17802,0.0,1.08901
মেরু,40,60,0.23988,0.03093,1.08901
চক্রাকারে,30,28,0.1982,0.0101,1.089
মাইয়া,43,75,0.21876,0.02041,1.08897
দুপুরে,521,1158,0.28316,0.05263,1.08895
একদা,154,37,0.19809,0.0101,1.08894
সারাদিনে,41,34,0.17784,0.0,1.08892
কামান,169,101,0.23966,0.03093,1.0889
ভাবলো,62,48,0.17776,0.0,1.08888
বাসস্থান,63,50,0.19795,0.0101,1.08887
উপক,284,173,0.26106,0.04167,1.08886
ছিটিয়ে,115,173,0.21853,0.02041,1.08886
খেলিয়ে,24,22,0.17771,0.0,1.08885
বহিরাগত,20,52,0.1979,0.0101,1.08885
অপেক্ষায়,155,417,0.28292,0.05263,1.08883
দানব,108,229,0.21845,0.02041,1.08882
হানা,151,150,0.21846,0.02041,1.08882
আমন্ত্রিত,29,34,0.17755,0.0,1.08878
প্রয়োগ,195,348,0.28283,0.05263,1.08878
সরা,95,191,0.21826,0.02041,1.08872
পৌঁছা,151,355,0.28267,0.05263,1.0887
সেটুকু,147,64,0.23925,0.03093,1.0887
দুরে,103,47,0.2182,0.02041,1.08869
ঘোড়া,932,341,0.32788,0.07527,1.08867
মুঠোয়,124,168,0.21815,0.02041,1.08866
পায়খানা,29,36,0.17727,0.0,1.08864
বিগলিত,84,30,0.26056,0.04167,1.08861
বুধব,46,706,0.30487,0.06383,1.0886
ছোটছোট,25,78,0.19736,0.0101,1.08858
তীক্ষ্ণ,829,322,0.2605,0.04167,1.08858
সহযোগিতা,82,468,0.30483,0.06383,1.08858
সামন,1117,1648,0.23897,0.03093,1.08856
মেলামেশা,102,44,0.26042,0.04167,1.08854
কইর‍্যা,34,29,0.19723,0.0101,1.08852
ডাকলো,22,39,0.19721,0.0101,1.0885
ঝুলিয়ে,173,340,0.26029,0.04167,1.08848
কুটে,66,20,0.19714,0.0101,1.08847
আসতে,309,312,0.26024,0.04167,1.08846
পাঁচদিন,32,34,0.2176,0.02041,1.08839
মনোযোগী,20,54,0.17677,0.0,1.08838
বেচারি,76,77,0.17671,0.0,1.08836
ভীষ্ম,25,55,0.19693,0.0101,1.08836
চকি,396,83,0.19689,0.0101,1.08835
চটপটে,34,25,0.17669,0.0,1.08835
ঝিনুক,64,37,0.21744,0.02041,1.08831
কন্ঠে,25,39,0.17659,0.0,1.08829
স্বামীস্ত্রী,92,80,0.19676,0.0101,1.08828
পিপ,50,36,0.19667,0.0101,1.08824
কীরকম,220,293,0.2383,0.03093,1.08822
অপ্রাসঙ্গিক,23,20,0.17641,0.0,1.08821
অচেনা,303,506,0.28167,0.05263,1.0882
হ্যালো,88,280,0.23825,0.03093,1.0882
যায়নি,871,1411,0.23823,0.03093,1.08819
দুর্বলত,41,35,0.17635,0.0,1.08818
বিজ্ঞ,61,59,0.19657,0.0101,1.08818
বুঝব,158,167,0.23822,0.03093,1.08818
বান্দ,34,36,0.19646,0.0101,1.08813
ফুটো,209,219,0.21706,0.02041,1.08812
রমণীর,79,23,0.1762,0.0,1.0881
ইংরাজি,23,30,0.17617,0.0,1.08809
রুচির,62,36,0.19634,0.0101,1.08807
তোমারে,93,149,0.21692,0.02041,1.08805
বুড়ি,471,266,0.28137,0.05263,1.08805
সাল,591,2897,0.4488,0.13636,1.08804
ভালোবেস,34,104,0.19626,0.0101,1.08803
