word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
নিষ্কম্প,22,20,0.14316,0.02041,1.05117
উসখুস,43,57,0.1225,0.0101,1.05115
আশা,1557,1917,0.2528,0.07527,1.05113
একজোড়া,186,303,0.2528,0.07527,1.05113
স্বগতোক্তির,21,47,0.18558,0.04167,1.05112
জমবে,41,87,0.16405,0.03093,1.0511
তদ্দিন,21,46,0.18553,0.04167,1.0511
এসব,2140,4293,0.27607,0.08696,1.05108
পচা,164,197,0.20742,0.05263,1.05108
অশুভ,60,85,0.18537,0.04167,1.05102
বাক্যব্যয়ে,27,34,0.14286,0.02041,1.05102
খাঁখাঁ,25,60,0.12222,0.0101,1.05101
মর্নিং,45,175,0.22967,0.06383,1.05101
মাতৃভাষা,60,38,0.16387,0.03093,1.05101
সম্ভাবন,64,52,0.16387,0.03093,1.05101
চিরতরে,32,37,0.1222,0.0101,1.051
হাড়গোড়,26,85,0.22965,0.06383,1.051
ধোঁয়,102,180,0.22964,0.06383,1.05099
বৃদ্ধির,32,35,0.14276,0.02041,1.05097
তুষ্ট,44,50,0.16372,0.03093,1.05093
শিকারে,78,114,0.18519,0.04167,1.05093
উত্থান,25,39,0.12205,0.0101,1.05092
উন্মাদনা,33,36,0.14264,0.02041,1.05091
তাড়িয়ে,289,322,0.20708,0.05263,1.05091
শিষ,27,32,0.16367,0.03093,1.05091
সাধারণের,80,50,0.14258,0.02041,1.05088
পালিয়েছিল,29,46,0.14256,0.02041,1.05087
করলো,637,1471,0.25226,0.07527,1.05086
সংস্থা,22,41,0.14254,0.02041,1.05086
ভাড়,54,121,0.22933,0.06383,1.05084
স্ফুলিঙ্গ,20,23,0.14249,0.02041,1.05084
ভাবছিলুম,37,62,0.12184,0.0101,1.05082
দেখতে,207,390,0.20686,0.05263,1.0508
রোমাঞ্চিত,66,50,0.14242,0.02041,1.0508
ঝক্কি,31,42,0.1849,0.04167,1.05078
মতে,27,31,0.12174,0.0101,1.05077
বাসিন্দা,138,208,0.20678,0.05263,1.05076
টেবিলল্যাম্প,40,35,0.18484,0.04167,1.05075
জোগা,26,22,0.12165,0.0101,1.05073
লুকোব,65,68,0.14227,0.02041,1.05073
বিপদ,554,1383,0.25198,0.07527,1.05072
জনপ্রিয়তা,46,38,0.14223,0.02041,1.05071
লেবু,52,96,0.18472,0.04167,1.0507
ছলাৎ,34,25,0.16323,0.03093,1.05069
পিসিমা,229,542,0.29918,0.0989,1.05069
মানো,31,35,0.12145,0.0101,1.05063
তোড়,38,34,0.16309,0.03093,1.05062
অশোভন,25,25,0.10122,0.0,1.05061
প্রাণপণ,76,111,0.18455,0.04167,1.05061
ভারী,1174,2172,0.20647,0.05263,1.05061
আমল,375,476,0.27509,0.08696,1.05059
হইয়াছি,56,173,0.14188,0.02041,1.05053
হিল্লে,28,41,0.12118,0.0101,1.05049
নরনারীর,46,40,0.12116,0.0101,1.05048
আমন্ত্রণ,99,243,0.20619,0.05263,1.05046
ভুলবে,36,29,0.12111,0.0101,1.05046
হাতপা,390,643,0.20619,0.05263,1.05046
বোঝাবে,21,50,0.12105,0.0101,1.05042
রেখা,480,437,0.20611,0.05263,1.05042
ফিল্মে,21,42,0.16265,0.03093,1.0504
বস্তা,123,154,0.25131,0.07527,1.05039
রূপক,55,42,0.12095,0.0101,1.05038
ফিসফিসিয়ে,47,100,0.16259,0.03093,1.05037
থলিটা,30,44,0.16256,0.03093,1.05035
পরিণামে,42,37,0.14152,0.02041,1.05035
কিসসু,36,29,0.12088,0.0101,1.05034
নির্দেশমত,46,26,0.12089,0.0101,1.05034
রাখলে,239,458,0.22833,0.06383,1.05034
বসবাস,138,195,0.18395,0.04167,1.05031
ইংরিজিতে,39,168,0.22827,0.06383,1.0503
পান,1334,1698,0.22824,0.06383,1.05029
এড়িয়ে,328,555,0.22822,0.06383,1.05028
আটাশ,33,38,0.20577,0.05263,1.05025
দামি,133,562,0.25101,0.07527,1.05024
অগুনতি,29,46,0.14124,0.02041,1.05021
পরিষ,40,28,0.14117,0.02041,1.05017
অ্যায়সা,22,25,0.12052,0.0101,1.05016
খাপে,20,59,0.18364,0.04167,1.05015
ফাক,24,24,0.14112,0.02041,1.05015
বৌক,75,35,0.18362,0.04167,1.05014
হোন,55,99,0.20551,0.05263,1.05012
জৈব,32,27,0.16208,0.03093,1.05011
গিরিডি,28,39,0.12038,0.0101,1.05009
দাওনি,42,77,0.14096,0.02041,1.05007
বাচ্চা,1022,2294,0.29794,0.0989,1.05007
ঠুং,23,21,0.16198,0.03093,1.05006
গুলির,110,305,0.22775,0.06383,1.05005
লেলিয়ে,22,57,0.1203,0.0101,1.05005
পাড়া,275,394,0.29779,0.0989,1.04999
সম্পর্কে,94,122,0.20524,0.05263,1.04999
ঝিয়,21,20,0.14078,0.02041,1.04998
অন্তর্ভুক্ত,26,49,0.09993,0.0,1.04997
কোলে,809,930,0.20518,0.05263,1.04996
পংক্তি,22,53,0.16177,0.03093,1.04996
বেরুনো,46,71,0.18325,0.04167,1.04996
জুটে,67,129,0.18323,0.04167,1.04995
হাসত,59,58,0.18315,0.04167,1.04991
ভাঙব,62,59,0.18311,0.04167,1.04989
শুনবে,170,355,0.20504,0.05263,1.04989
সর্বশ্রেষ্ঠ,42,43,0.1406,0.02041,1.04989
আইনকানুন,24,40,0.14058,0.02041,1.04988
জান্তব,24,24,0.11996,0.0101,1.04988
দ্বিজ,50,37,0.16161,0.03093,1.04988
দৃষ্টিগোচর,25,23,0.11993,0.0101,1.04986
দিবে,230,84,0.22737,0.06383,1.04985
দেবদেবীর,20,47,0.16154,0.03093,1.04984
ভারে,109,94,0.18301,0.04167,1.04984
আঁচড়,135,187,0.18298,0.04167,1.04982
চিরন্তন,135,42,0.16149,0.03093,1.04982
ফুড়ে,25,40,0.14046,0.02041,1.04982
সতর্কতা,45,52,0.14045,0.02041,1.04982
মাহাত্ম্য,36,32,0.11983,0.0101,1.04981
খরচা,95,87,0.18293,0.04167,1.0498
নিক্ষেপ,209,193,0.16144,0.03093,1.04979
সাহেবের,1558,2238,0.18292,0.04167,1.04979
অমান্য,72,98,0.18288,0.04167,1.04977
নিকুঞ্জবাবু,33,20,0.09955,0.0,1.04977
সেইরূপ,42,98,0.11974,0.0101,1.04977
উচ্চাঙ্গ,32,38,0.11971,0.0101,1.04976
কৃতিত্ব,90,169,0.20478,0.05263,1.04976
দুর্ভেদ্য,68,63,0.14033,0.02041,1.04976
বসেছেন,89,230,0.20478,0.05263,1.04976
মাসখানেকের,31,34,0.14033,0.02041,1.04976
বিদ্যায়,30,31,0.11969,0.0101,1.04975
গম্ভীরভাবে,110,205,0.25002,0.07527,1.04974
পাটি,123,164,0.27337,0.08696,1.04973
দৈন্য,99,43,0.16127,0.03093,1.04971
অনাগত,42,23,0.1402,0.02041,1.04969
ড্রয়িং,28,43,0.18272,0.04167,1.04969
মিনিটখানেক,54,72,0.09936,0.0,1.04968
চাকরী,37,22,0.11954,0.0101,1.04967
বৈশাখী,23,25,0.227,0.06383,1.04967
রহস্যে,23,20,0.14013,0.02041,1.04966
নির্বিক,202,246,0.29709,0.0989,1.04964
স্বর্ণমুদ্,29,23,0.09925,0.0,1.04963
ঢিবির,35,95,0.2045,0.05263,1.04962
প্রচেষ্,99,64,0.14005,0.02041,1.04962
ভালোর,34,55,0.1611,0.03093,1.04962
ভাবিনি,119,223,0.16107,0.03093,1.04961
শিক্ষায়,43,37,0.09921,0.0,1.04961
মৃদুস্বরে,114,136,0.22687,0.06383,1.0496
ইয়োরোপ,31,24,0.11938,0.0101,1.04959
বসানো,225,423,0.1825,0.04167,1.04958
বেঁকিয়ে,106,143,0.1824,0.04167,1.04953
ইউনিফর্ম,25,117,0.2043,0.05263,1.04952
বসন্তকাল,20,26,0.09902,0.0,1.04951
খিচিয়ে,20,30,0.18231,0.04167,1.04949
কম্পাউন্ড,39,66,0.16081,0.03093,1.04948
ভাগ্যবান,71,146,0.1823,0.04167,1.04948
ভাজ,111,282,0.20422,0.05263,1.04948
জেনেছেন,33,50,0.13975,0.02041,1.04947
চরাচর,21,77,0.13971,0.02041,1.04945
নিখোঁজ,60,69,0.1397,0.02041,1.04944
শক্তির,311,267,0.22655,0.06383,1.04944
একগোছা,30,40,0.13968,0.02041,1.04943
একরোখা,27,43,0.13968,0.02041,1.04943
সর্বাগ্রে,99,53,0.18218,0.04167,1.04943
বধূ,78,54,0.24938,0.07527,1.04942
চিনত,123,151,0.13962,0.02041,1.0494
ফরাসি,226,551,0.29661,0.0989,1.0494
বিলিয়ে,72,100,0.20405,0.05263,1.0494
সাজসরঞ্জাম,24,26,0.09878,0.0,1.04939
কাউন্সিল,91,66,0.13959,0.02041,1.04938
চিমটে,21,55,0.13948,0.02041,1.04933
দিদির,253,326,0.22625,0.06383,1.0493
স্বাস্থ্যকর,28,29,0.11876,0.0101,1.04928
সভ্যতা,175,140,0.18185,0.04167,1.04926
একপাশ,21,39,0.11864,0.0101,1.04922
পূর্ববঙ্গ,60,46,0.13926,0.02041,1.04922
অধিষ্ঠিত,27,27,0.1186,0.0101,1.0492
অন্তরঙ্গ,115,84,0.20361,0.05263,1.04917
বর্ধমানে,40,63,0.1602,0.03093,1.04917
মিষ্টান্ন,50,47,0.18164,0.04167,1.04916
সহযোগে,45,35,0.16018,0.03093,1.04916
সুড়ঙ্গ,102,304,0.18164,0.04167,1.04915
অঘোর,23,22,0.11849,0.0101,1.04914
থাকি,933,1345,0.29608,0.0989,1.04914
ওয়াকিবহাল,20,31,0.11842,0.0101,1.04911
বুঝেছি,139,149,0.20349,0.05263,1.04911
নিচে,663,2213,0.29599,0.0989,1.0491
বিঘ্ন,36,70,0.13899,0.02041,1.04909
বসলো,194,261,0.24869,0.07527,1.04908
অতটুকু,22,25,0.15995,0.03093,1.04905
পূর্বতন,25,23,0.09806,0.0,1.04903
লোহা,82,114,0.18139,0.04167,1.04903
অন্তরায়,55,28,0.11818,0.0101,1.04899
বলুন,1875,3747,0.22564,0.06383,1.04899
প্রসিদ্ধ,31,46,0.11812,0.0101,1.04896
প্রান্তরে,57,73,0.22559,0.06383,1.04896
শুনব,145,262,0.18126,0.04167,1.04896
সহজাত,58,61,0.13873,0.02041,1.04896
জায়গাটায়,52,160,0.18123,0.04167,1.04895
তীরবেগ,36,43,0.18118,0.04167,1.04892
ভারাক্রান্ত,26,39,0.1386,0.02041,1.04889
লিখুন,23,33,0.15963,0.03093,1.04889
সরা,95,223,0.24832,0.07527,1.04889
এতদূর,96,173,0.2483,0.07527,1.04888
স্বস্তির,99,164,0.18103,0.04167,1.04885
ফুটপাথে,73,131,0.24821,0.07527,1.04884
ভাগ্যি,73,54,0.15945,0.03093,1.0488
প্রদর্শনীর,22,25,0.0975,0.0,1.04875
মনেপ্রাণে,37,35,0.13831,0.02041,1.04875
আলোচনায়,60,118,0.18076,0.04167,1.04871
ঘটানো,23,27,0.11763,0.0101,1.04871
তীব্রতর,25,25,0.11759,0.0101,1.04869
চাইলে,212,600,0.24785,0.07527,1.04866
টানে,359,539,0.24783,0.07527,1.04865
বেরিয়েছিল,68,189,0.22496,0.06383,1.04865
কর্মচারীর,28,41,0.11747,0.0101,1.04864
বড়দিন,29,48,0.18055,0.04167,1.04861
থেঁতলে,22,38,0.138,0.02041,1.04859
করোনি,56,145,0.1805,0.04167,1.04858
গৃহে,360,363,0.20242,0.05263,1.04858
দৃশ্যমান,33,34,0.13795,0.02041,1.04857
নিরন্তর,74,56,0.159,0.03093,1.04857
দেও,189,47,0.27102,0.08696,1.04856
ছিলে,222,408,0.27101,0.08696,1.04855
প্রহরী,192,178,0.24758,0.07527,1.04852
বিদ্যুৎবেগ,20,38,0.13786,0.02041,1.04852
আবির্ভাবে,35,26,0.13779,0.02041,1.04849
মুঘল,86,43,0.18031,0.04167,1.04849
সোনায়,40,47,0.18029,0.04167,1.04848
সীমান্,41,55,0.18023,0.04167,1.04845
কাৎ,30,37,0.15874,0.03093,1.04844
নামল,211,601,0.24742,0.07527,1.04844
চাপিয়ে,214,387,0.20207,0.05263,1.0484
জন্মেছিল,41,49,0.15863,0.03093,1.04839
প্রকোষ্ঠ,27,22,0.13759,0.02041,1.04839
বিদ্যুৎ,293,364,0.27069,0.08696,1.04839
অভিমত,34,41,0.11696,0.0101,1.04838
চৌকাঠে,20,56,0.1801,0.04167,1.04838
শাস্ত্রী,37,73,0.15862,0.03093,1.04838
বাছবিচ,22,30,0.13755,0.02041,1.04837
অবিচল,50,35,0.13754,0.02041,1.04836
বসেছিলুম,20,28,0.11692,0.0101,1.04836
আত্মপ্রত্যয়,31,28,0.15856,0.03093,1.04835
আত্মরক্ষা,61,78,0.15855,0.03093,1.04835
গবাক্ষ,32,25,0.13748,0.02041,1.04833
প্রতিমুহূর্,33,39,0.15851,0.03093,1.04833
বহুদূরে,41,73,0.17996,0.04167,1.04832
মহামূল্য,33,38,0.11677,0.0101,1.04828
আর্টিস্ট,94,197,0.20181,0.05263,1.04827
খেলায়,138,193,0.27046,0.08696,1.04827
অভিনন্দন,102,104,0.22419,0.06383,1.04826
অভদ্র,47,74,0.15827,0.03093,1.0482
খাদ,81,93,0.22407,0.06383,1.0482
সের,318,400,0.31862,0.11111,1.0482
দুম,124,196,0.2703,0.08696,1.04819
হইব,285,557,0.34356,0.1236,1.04819
মালমশলা,22,27,0.09635,0.0,1.04818
থিতিয়ে,38,51,0.13715,0.02041,1.04817
গ্র্যান্ড,33,81,0.20159,0.05263,1.04816
ঢুল,22,38,0.15817,0.03093,1.04816
স্টীল,37,47,0.13709,0.02041,1.04814
বিশদ,38,109,0.1581,0.03093,1.04812
বেয়ারাটা,20,20,0.09625,0.0,1.04812
আতা,35,40,0.22388,0.06383,1.04811
মেরু,40,51,0.22385,0.06383,1.0481
পোক,66,81,0.22376,0.06383,1.04805
একমনে,90,88,0.15792,0.03093,1.04803
কৌতূহলী,141,249,0.22371,0.06383,1.04803
দ্বিধাগ্রস্ত,25,41,0.15791,0.03093,1.04803
বইকী,120,140,0.17939,0.04167,1.04803
বরানগর,31,50,0.15792,0.03093,1.04803
সমাপ্তি,33,22,0.13685,0.02041,1.04802
মোগলা,33,40,0.17934,0.04167,1.048
ইলেকশন,41,31,0.11619,0.0101,1.04799
থামলো,38,39,0.15779,0.03093,1.04797
তুমিতুমি,28,31,0.11612,0.0101,1.04796
পেন্নাম,35,45,0.17924,0.04167,1.04795
যেতেন,168,345,0.26982,0.08696,1.04795
দুমদাম,25,72,0.20106,0.05263,1.0479
মরমে,37,25,0.13662,0.02041,1.0479
মনোভাব,187,196,0.15764,0.03093,1.04789
পাকড়া,77,98,0.17904,0.04167,1.04786
রাঁধে,27,47,0.17905,0.04167,1.04786
পদ্ধতির,40,26,0.11586,0.0101,1.04783
আত্মসাৎ,48,39,0.13644,0.02041,1.04781
তোরণ,49,37,0.15745,0.03093,1.0478
স্বপ্নে,192,425,0.22326,0.06383,1.0478
অভ্যাস,425,619,0.29338,0.0989,1.04779
উদারতা,42,26,0.11578,0.0101,1.04779
অষ্টাদশ,33,88,0.15742,0.03093,1.04778
ফাঁড়া,36,41,0.13638,0.02041,1.04778
প্রজাপতির,38,70,0.17888,0.04167,1.04777
কোণ,326,400,0.22315,0.06383,1.04775
চণ্ডীদাস,41,44,0.17884,0.04167,1.04775
দুপা,138,242,0.20076,0.05263,1.04775
কৌশল,144,242,0.22314,0.06383,1.04774
পাক্কা,41,79,0.22314,0.06383,1.04774
সেইটুকু,22,26,0.11568,0.0101,1.04774
গোটাকতক,34,80,0.15732,0.03093,1.04773
নিক,70,101,0.20073,0.05263,1.04773
বহুদূর,100,116,0.17875,0.04167,1.04771
বাজা,649,1101,0.34258,0.1236,1.0477
ভ্রূক্ষেপ,46,73,0.13621,0.02041,1.0477
হুটোপু,20,24,0.13621,0.02041,1.0477
কালক্রমে,28,61,0.11559,0.0101,1.04769
নাওয়াখাওয়া,24,20,0.11558,0.0101,1.04769
দৌড়া,27,85,0.22295,0.06383,1.04765
কুঞ্চন,20,26,0.1361,0.02041,1.04764
দুপাশ,85,240,0.1786,0.04167,1.04763
প্রতিকৃতি,23,50,0.13603,0.02041,1.04761
বিভাগ,163,185,0.22287,0.06383,1.04761
ছুরির,96,85,0.20046,0.05263,1.0476
তাহারা,48,21,0.15687,0.03093,1.0475
দারিদ্র,42,22,0.13582,0.02041,1.0475
রেলগাড়ির,31,34,0.13581,0.02041,1.0475
হুল,38,56,0.1783,0.04167,1.04749
চামড়া,273,500,0.2455,0.07527,1.04748
শুনো,29,72,0.17829,0.04167,1.04748
ল্যাম্পপোস্ট,27,38,0.13574,0.02041,1.04746
চিত্র,168,258,0.22254,0.06383,1.04744
প্রমুখ,71,56,0.11508,0.0101,1.04744
অজ্ঞতা,44,33,0.11507,0.0101,1.04743
মর্মাহত,44,40,0.11503,0.0101,1.04741
জোড়,192,285,0.24534,0.07527,1.0474
কাণ্ড,779,1464,0.24525,0.07527,1.04736
মুঠো,254,346,0.19999,0.05263,1.04736
অনুরাগ,106,51,0.19994,0.05263,1.04734
উদ্যত,215,164,0.19993,0.05263,1.04733
যাচ্ছো,22,33,0.13548,0.02041,1.04733
ড্রয়িংরুমে,25,43,0.15649,0.03093,1.04732
বোঝা,2271,4479,0.2223,0.06383,1.04732
দক্ষতা,24,64,0.11481,0.0101,1.04731
মহাকবি,27,43,0.13542,0.02041,1.0473
ভাতা,30,51,0.19983,0.05263,1.04729
লাপ,38,23,0.13537,0.02041,1.04727
পরবর্তীকালে,66,109,0.1563,0.03093,1.04722
অদ্ভুতভাবে,53,63,0.19963,0.05263,1.04719
হাঁস,143,246,0.26829,0.08696,1.04719
নিরীক্ষণ,204,67,0.19957,0.05263,1.04715
রঞ্জিত,28,27,0.15616,0.03093,1.04715
সমুখ,23,22,0.1145,0.0101,1.04715
মেরো,27,42,0.1351,0.02041,1.04714
পিতামাতা,32,44,0.15612,0.03093,1.04713
ঘাষ,20,48,0.17757,0.04167,1.04712
অত্যাশ্চর্য,34,43,0.11443,0.0101,1.04711
কুসংস্ক,63,91,0.15607,0.03093,1.04711
দুমড়ে,55,100,0.15604,0.03093,1.04709
লগ্নে,20,21,0.09417,0.0,1.04709
বাঁচিয়,38,47,0.13493,0.02041,1.04706
বাগ,330,468,0.22169,0.06383,1.04701
মাবাপ,29,30,0.15588,0.03093,1.04701
যুক্তিসঙ্গত,26,30,0.11421,0.0101,1.04701
কমেনি,29,29,0.13477,0.02041,1.04698
অপেক্ষাকৃত,101,126,0.1991,0.05263,1.04692
পোষায়,33,31,0.15567,0.03093,1.04691
কিরূপে,46,31,0.11398,0.0101,1.04689
অতুলনীয়,39,33,0.11397,0.0101,1.04688
টিপুর,28,50,0.11391,0.0101,1.04686
বিলীন,57,54,0.13445,0.02041,1.04682
নিবিষ্ট,62,36,0.19889,0.05263,1.04681
ফেললুম,51,153,0.24414,0.07527,1.0468
কিনারায়,87,152,0.22125,0.06383,1.04679
ড্রাইভারকে,79,242,0.15544,0.03093,1.04679
দেমাক,32,45,0.1344,0.02041,1.04679
হাঁপ,92,131,0.1769,0.04167,1.04678
রমণী,116,465,0.31564,0.11111,1.04671
বিগলিত,84,84,0.24387,0.07527,1.04666
একত্রিশ,26,30,0.13411,0.02041,1.04665
বদ্ধপরিকর,25,40,0.11347,0.0101,1.04663
সেরাত্রে,307,83,0.17659,0.04167,1.04663
বেজায়,138,281,0.22086,0.06383,1.0466
ঝরনা,56,99,0.15504,0.03093,1.04659
কাহা,328,200,0.24371,0.07527,1.04658
কিলবিল,42,74,0.15496,0.03093,1.04655
জলজ্যান্ত,36,77,0.1339,0.02041,1.04654
ল্যাজে,27,28,0.15493,0.03093,1.04654
অন্যায়,724,1047,0.26696,0.08696,1.04652
পশ্চা,291,104,0.2207,0.06383,1.04652
গুজরাট,20,21,0.11321,0.0101,1.0465
চ্যাপ,41,49,0.15485,0.03093,1.0465
দোলায়,80,58,0.19823,0.05263,1.04648
চমকায়,24,24,0.11314,0.0101,1.04647
সমাপ্ত,72,92,0.13375,0.02041,1.04647
এশিয়,27,27,0.13372,0.02041,1.04645
জীপ,58,93,0.17617,0.04167,1.04642
বাক্সে,65,180,0.22046,0.06383,1.0464
অতর্কিত,53,31,0.15464,0.03093,1.04639
রাইটার্স,20,51,0.13357,0.02041,1.04638
রাজবংশ,64,54,0.13358,0.02041,1.04638
সাধারণভাবে,59,36,0.1546,0.03093,1.04637
ছিনিমিনি,23,30,0.1129,0.0101,1.04635
আহরণ,59,40,0.13349,0.02041,1.04634
বৈষ্ণব,203,169,0.24318,0.07527,1.04632
ডেকেছিল,39,53,0.15435,0.03093,1.04625
শ্বশুর,258,271,0.29021,0.0989,1.04621
সেইটাই,82,116,0.15421,0.03093,1.04618
আনলে,86,169,0.24288,0.07527,1.04617
ঠকিয়ে,48,47,0.13315,0.02041,1.04617
আবর্তিত,38,26,0.09232,0.0,1.04616
ভণ্ডামি,21,37,0.09229,0.0,1.04615
আপদ,108,90,0.19755,0.05263,1.04614
কমিউনিস্ট,90,122,0.19753,0.05263,1.04613
অবতারণা,32,54,0.11243,0.0101,1.04612
আত্মসম্মান,47,41,0.11244,0.0101,1.04612
ছুরি,268,514,0.26613,0.08696,1.04611
লুণ্ঠন,33,53,0.15405,0.03093,1.0461
স্বদেশের,47,50,0.0922,0.0,1.0461
যোলো,21,28,0.15404,0.03093,1.04609
চলমান,57,67,0.19743,0.05263,1.04608
লাগাল,36,129,0.17547,0.04167,1.04607
সংসার,533,532,0.24259,0.07527,1.04603
সহযোগিতা,82,83,0.1539,0.03093,1.04602
ছায়াচ্ছন্ন,26,52,0.15388,0.03093,1.04601
একগুচ্,28,32,0.13276,0.02041,1.04597
কামড়া,37,77,0.17528,0.04167,1.04597
পালানো,61,98,0.17528,0.04167,1.04597
অধৈর্য,83,148,0.15376,0.03093,1.04595
বুজে,508,899,0.26579,0.08696,1.04594
সম্বিত,27,28,0.15375,0.03093,1.04594
বনেদী,35,22,0.13267,0.02041,1.04593
সর্বাপেক্ষা,67,46,0.11207,0.0101,1.04593
মুখভঙ্গি,45,45,0.13266,0.02041,1.04592
সংজ্ঞা,80,92,0.15369,0.03093,1.04592
সহযোগিত,25,20,0.13264,0.02041,1.04591
বিদেয়,85,122,0.17514,0.04167,1.0459
খোঁজ,831,1555,0.26568,0.08696,1.04588
আচ্ছাদন,29,38,0.1536,0.03093,1.04587
উপযোগী,67,86,0.15354,0.03093,1.04584
ছেলেমেয়ের,58,131,0.19694,0.05263,1.04584
পিত্তি,36,25,0.17502,0.04167,1.04584
সংস্কৃতির,214,91,0.17501,0.04167,1.04584
অর্থনৈতিক,74,90,0.1535,0.03093,1.04582
মোকদ্দমা,27,21,0.13245,0.02041,1.04582
খরিদ্দ,52,24,0.15347,0.03093,1.04581
বিন্দুমাত্র,139,349,0.26553,0.08696,1.04581
চকোলেট,45,104,0.19686,0.05263,1.0458
পেখম,33,25,0.15345,0.03093,1.0458
ভেলভেটের,26,39,0.11181,0.0101,1.0458
সিনেম,116,223,0.24205,0.07527,1.04576
ভালোবাসো,27,47,0.15336,0.03093,1.04575
ঠুকল,21,40,0.11169,0.0101,1.04574
ইনজেকশন,86,53,0.17478,0.04167,1.04572
করিনে,43,22,0.1322,0.02041,1.04569
চারিদিক,254,111,0.19659,0.05263,1.04566
আর্তনাদে,22,20,0.11148,0.0101,1.04564
মুখ্যত,37,27,0.09126,0.0,1.04563
গরমিল,26,21,0.13204,0.02041,1.04561
আশীর্বাদে,28,53,0.13202,0.02041,1.0456
বোঝ,496,1051,0.26512,0.08696,1.0456
হয়েছি,360,575,0.24174,0.07527,1.0456
লক্ষণীয়,46,38,0.09117,0.0,1.04559
চেয়ারটি,20,24,0.15302,0.03093,1.04558
তাগিদ,61,71,0.19639,0.05263,1.04556
বেদ,61,68,0.17442,0.04167,1.04554
খালাস,138,122,0.21872,0.06383,1.04553
রেস্তোরাঁ,43,103,0.19626,0.05263,1.0455
ঢোঁক,34,72,0.17432,0.04167,1.04549
ভাগ,958,1778,0.2887,0.0989,1.04545
ভাইপোর,27,36,0.11108,0.0101,1.04544
রাখছিল,29,56,0.17412,0.04167,1.04539
সর্বগ্রাসী,30,24,0.1316,0.02041,1.04539
প্রচারিত,56,90,0.13158,0.02041,1.04538
উচ্চারণ,576,951,0.24128,0.07527,1.04537
হুইস্কি,53,251,0.21841,0.06383,1.04537
শিখেছিল,26,37,0.13153,0.02041,1.04536
আলবৎ,45,23,0.0907,0.0,1.04535
রচনায়,115,102,0.15255,0.03093,1.04535
নিখুঁতভাবে,35,67,0.17402,0.04167,1.04534
উপত্যকায়,33,60,0.174,0.04167,1.04533
রাজ্য,623,807,0.31286,0.11111,1.04532
একপা,45,82,0.17391,0.04167,1.04529
ব্লেড,27,101,0.24112,0.07527,1.04529
কোনায়,71,142,0.19582,0.05263,1.04528
দশদিন,52,64,0.17388,0.04167,1.04528
একথ,44,50,0.15233,0.03093,1.04524
এদিক,497,641,0.28823,0.0989,1.04522
হামাগুড়ি,51,179,0.15223,0.03093,1.04518
উপন্যাসে,41,103,0.11054,0.0101,1.04517
সুন্দরভাবে,23,39,0.17366,0.04167,1.04516
গোঁয়,64,62,0.17362,0.04167,1.04514
ভূতপূর্ব,38,38,0.11048,0.0101,1.04514
রিসিভারটা,70,105,0.15214,0.03093,1.04514
জুলুম,127,42,0.19547,0.05263,1.0451
প্রতিভূ,23,30,0.09018,0.0,1.04509
রঙিন,204,421,0.19541,0.05263,1.04508
কিছুদিন,853,1403,0.264,0.08696,1.04505
জ্বলুনি,20,27,0.13091,0.02041,1.04505
সুরক্ষিত,27,58,0.13086,0.02041,1.04502
দুর্বোধ্য,159,140,0.17336,0.04167,1.04501
বোঝাব,25,34,0.1102,0.0101,1.045
শ্যামবাজারে,22,28,0.11021,0.0101,1.045
শঙ্কা,49,34,0.15184,0.03093,1.04499
করিয়াছি,226,367,0.15181,0.03093,1.04498
স্বামীর,666,1068,0.24051,0.07527,1.04498
আস্তরণ,34,61,0.13066,0.02041,1.04492
বিদ্যে,104,148,0.19509,0.05263,1.04492
সিংহল,26,23,0.13062,0.02041,1.0449
অবিরাম,88,146,0.19502,0.05263,1.04488
নগরীর,45,56,0.15162,0.03093,1.04488
দেখাসাক্ষাৎ,49,58,0.10992,0.0101,1.04486
দরোজ,38,41,0.15155,0.03093,1.04485
পাড়াতে,32,28,0.10986,0.0101,1.04483
আন্দোলনে,60,58,0.15142,0.03093,1.04478
পাঠ,312,575,0.28735,0.0989,1.04477
প্রশমিত,24,29,0.13035,0.02041,1.04477
ব্যাহত,33,21,0.13033,0.02041,1.04476
আলোড়িত,28,34,0.15134,0.03093,1.04474
ভোলে,80,56,0.19473,0.05263,1.04473
এনেছি,105,183,0.23996,0.07527,1.04471
জায়গায়,1677,3829,0.21709,0.06383,1.04471
বিদ্যমান,60,42,0.08943,0.0,1.04471
বলাব,118,150,0.17274,0.04167,1.0447
দাঁড়াব,27,39,0.15123,0.03093,1.04469
সানা,57,91,0.3116,0.11111,1.04469
নিরঙ্কুশ,30,22,0.13017,0.02041,1.04468
সুপুরি,63,140,0.23991,0.07527,1.04468
পালাব,29,59,0.13016,0.02041,1.04467
নেড়ি,25,38,0.21697,0.06383,1.04465
ঘাঁট,48,51,0.21694,0.06383,1.04464
অগাধ,99,103,0.17254,0.04167,1.0446
উপসংহ,26,24,0.10939,0.0101,1.04459
চূড়ায়,43,59,0.15102,0.03093,1.04458
আসবো,68,94,0.15098,0.03093,1.04456
লন্ডনে,37,203,0.19438,0.05263,1.04456
প্রখ্যাত,31,104,0.15093,0.03093,1.04454
শ্রেষ্ঠ,257,337,0.19435,0.05263,1.04454
রূপোর,68,45,0.17239,0.04167,1.04453
পারস্য,34,40,0.12982,0.02041,1.0445
