word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
আনন্দদায়ক,24,23,0.16745,0.0,1.08372
জুড়,62,43,0.20823,0.02041,1.08371
নেননি,68,101,0.20824,0.02041,1.08371
হইলো,27,40,0.18763,0.0101,1.08371
হরেক,78,38,0.22921,0.03093,1.08368
মূর্তির,406,156,0.27253,0.05263,1.08363
লাগুক,90,25,0.20807,0.02041,1.08363
তাৎপর্যপূর্ণ,61,56,0.18744,0.0101,1.08362
পেশাগত,41,106,0.18745,0.0101,1.08362
মূর্তি,1793,494,0.34115,0.08696,1.08362
রেলিঙ,109,24,0.20806,0.02041,1.08362
গেছিল,731,303,0.31776,0.07527,1.08361
পরিবারে,371,204,0.27247,0.05263,1.0836
ব্যাথা,29,39,0.1672,0.0,1.0836
শখানেক,80,29,0.22902,0.03093,1.08358
লাইব্রেরিতে,154,89,0.25047,0.04167,1.08357
বিয়ার,48,24,0.16701,0.0,1.08351
লোহা,165,65,0.25035,0.04167,1.08351
টাওয়ার,58,31,0.22886,0.03093,1.0835
পেইন,37,27,0.20782,0.02041,1.0835
অধ্যবসায়,31,32,0.18714,0.0101,1.08347
পানির,1011,830,0.25027,0.04167,1.08347
চিহ্ন,1024,637,0.25024,0.04167,1.08345
কার্য,70,31,0.18707,0.0101,1.08343
অসমাপ্ত,72,81,0.18703,0.0101,1.08342
নির্ভর,692,429,0.2721,0.05263,1.08342
গাদাগাদি,68,38,0.18702,0.0101,1.08341
এগোব,59,24,0.20761,0.02041,1.0834
অন্বেষণ,33,25,0.16675,0.0,1.08337
গোনা,75,58,0.25008,0.04167,1.08337
দৃষ্টিশক্তি,43,22,0.18694,0.0101,1.08337
জ্যোৎস্নায়,193,22,0.22858,0.03093,1.08336
ফোটোগ্রাফ,26,28,0.20748,0.02041,1.08333
ভারতবর্ষ,443,97,0.24999,0.04167,1.08333
সেফটিপিন,35,24,0.20747,0.02041,1.08333
টাইট,176,90,0.22846,0.03093,1.0833
প্রেরণা,91,58,0.20741,0.02041,1.0833
মুহূর্,2291,1657,0.27186,0.05263,1.0833
আমিআমি,35,21,0.16658,0.0,1.08329
তিনটে,1427,532,0.29423,0.06383,1.08328
দুঃসংবাদ,118,76,0.20734,0.02041,1.08326
ফায়ারিং,26,23,0.16649,0.0,1.08325
চেতনা,269,194,0.22831,0.03093,1.08323
স্বস্তি,416,289,0.2941,0.06383,1.08322
আপত্তির,62,56,0.18652,0.0101,1.08316
রাজী,141,36,0.24965,0.04167,1.08316
উল্লেখিত,20,24,0.16628,0.0,1.08314
রাত্তির,195,27,0.22814,0.03093,1.08314
সাপ্লা,181,92,0.2281,0.03093,1.08312
আটকানোর,41,32,0.18636,0.0101,1.08308
সাক্ষ্য,89,150,0.29382,0.06383,1.08308
হাজবেন্ড,24,25,0.16617,0.0,1.08308
মৃত্যুসংবাদ,57,38,0.16614,0.0,1.08307
লাশ,1051,1496,0.31668,0.07527,1.08307
শ্রেষ্ঠত্ব,62,43,0.18635,0.0101,1.08307
ফোটে,150,51,0.22798,0.03093,1.08306
রাত্রির,174,37,0.27139,0.05263,1.08306
উল্টোদি,169,64,0.2494,0.04167,1.08303
রক্ষণাবেক্ষণ,67,47,0.18626,0.0101,1.08303
হইহই,153,61,0.22789,0.03093,1.08302
প্রতিনিধির,21,22,0.166,0.0,1.083
বইতে,353,182,0.27127,0.05263,1.083
রসবোধ,22,34,0.16599,0.0,1.083
ওহ,105,96,0.2493,0.04167,1.08299
পরিণতি,225,208,0.29363,0.06383,1.08299
অষুধ,142,20,0.27122,0.05263,1.08298
বাবামা,553,388,0.27118,0.05263,1.08296
স্বেচ্ছায়,200,93,0.22777,0.03093,1.08296
অ্যালবাম,63,99,0.24919,0.04167,1.08293
জনসংখ্যা,71,71,0.20668,0.02041,1.08293
কোনদি,217,80,0.18601,0.0101,1.08291
ঠান্ডায়,42,79,0.22766,0.03093,1.0829
সভ্যতা,318,138,0.22765,0.03093,1.0829
সময়টুকু,100,83,0.24912,0.04167,1.08289
আয়রন,49,52,0.24909,0.04167,1.08288
বিত্ত,28,36,0.16572,0.0,1.08286
অবধারিত,112,44,0.20648,0.02041,1.08283
সরীসৃপ,80,39,0.22747,0.03093,1.08281
র‍্যাঞ্চ,48,40,0.20638,0.02041,1.08278
আর্টিকেল,30,56,0.24884,0.04167,1.08276
ঘোঁৎ,23,23,0.20634,0.02041,1.08276
এটাওটা,38,22,0.18571,0.0101,1.08275
নেকলেস,44,48,0.27076,0.05263,1.08275
অসন্তোষ,81,114,0.24882,0.04167,1.08274
গজিয়ে,133,51,0.2488,0.04167,1.08273
শক্তি,1973,1363,0.29312,0.06383,1.08273
বিভীষিকা,62,25,0.20626,0.02041,1.08272
তুলোর,75,23,0.22727,0.03093,1.08271
মাগি,75,29,0.22727,0.03093,1.08271
থাকেননি,23,22,0.18559,0.0101,1.08269
দুষ্টুমি,105,45,0.22721,0.03093,1.08268
কো,78,70,0.27058,0.05263,1.08266
দেউড়ির,53,31,0.20613,0.02041,1.08266
সারফেস,32,29,0.20614,0.02041,1.08266
ক্র্যাশ,22,20,0.18551,0.0101,1.08265
পারসোনাল,25,20,0.1653,0.0,1.08265
অপ্রত্যাশিত,96,60,0.22713,0.03093,1.08264
কয়েকমাস,28,38,0.16524,0.0,1.08262
গাঁজাখুরি,68,22,0.18542,0.0101,1.08261
ভালোভাবে,291,293,0.31574,0.07527,1.0826
হারামি,40,25,0.22706,0.03093,1.0826
সোচ্চ,28,46,0.20599,0.02041,1.08259
নিস্তরঙ্গ,50,21,0.16517,0.0,1.08258
পাশ্চাত্য,144,41,0.16512,0.0,1.08256
প্রোগ্রামে,30,38,0.20592,0.02041,1.08255
সেন্ট্রাল,163,176,0.22694,0.03093,1.08254
ঘূর্ণিঝড়,89,31,0.22682,0.03093,1.08248
দেখবে,1671,611,0.3155,0.07527,1.08248
করাব,83,29,0.20575,0.02041,1.08247
কাম্য,120,55,0.20576,0.02041,1.08247
অতিপ্রাকৃত,70,45,0.16492,0.0,1.08246
এপাশ,132,37,0.22675,0.03093,1.08245
ফ্যাশন,50,88,0.22675,0.03093,1.08245
বৈশাখী,34,30,0.16487,0.0,1.08243
হারটা,39,30,0.20568,0.02041,1.08243
ভালোমানুষ,88,20,0.22669,0.03093,1.08242
চোপ,147,36,0.22668,0.03093,1.08241
পাহাড়ী,91,25,0.20563,0.02041,1.08241
সয়ে,144,64,0.24816,0.04167,1.08241
কয়েকশ,25,21,0.16477,0.0,1.08239
বৈপ্লবিক,44,23,0.16478,0.0,1.08239
জিপগাড়ি,111,46,0.22662,0.03093,1.08238
পুনরাবৃত্তি,113,97,0.26998,0.05263,1.08236
বোমা,659,336,0.31522,0.07527,1.08234
সারি,729,517,0.31523,0.07527,1.08234
অফিসিয়াল,25,20,0.16463,0.0,1.08232
টিস্যু,49,32,0.18485,0.0101,1.08232
ওত,58,33,0.24796,0.04167,1.08231
বাবুর্চি,173,55,0.2264,0.03093,1.08227
মূল্যবোধ,171,118,0.18472,0.0101,1.08226
রেস্তরাঁয়,26,34,0.20532,0.02041,1.08225
এতকিছু,30,43,0.1644,0.0,1.0822
এলো,2910,1289,0.31493,0.07527,1.0822
ক্যাপসুল,214,72,0.22626,0.03093,1.0822
রাখছি,25,30,0.16438,0.0,1.08219
স্কাউটশিপে,35,24,0.18456,0.0101,1.08218
আশ্রয়,893,563,0.20514,0.02041,1.08216
হিংসে,194,48,0.20514,0.02041,1.08216
চারপাঁচজন,72,33,0.2051,0.02041,1.08214
পরোক্ষভাবে,30,28,0.18448,0.0101,1.08214
অপরাধী,485,306,0.29188,0.06383,1.08211
হাজব্যান্ড,96,59,0.22607,0.03093,1.08211
মাত্রায়,72,63,0.18434,0.0101,1.08207
বর্ণনা,675,398,0.31467,0.07527,1.08206
ভালমানুষ,137,27,0.22597,0.03093,1.08206
প্রাসঙ্গিক,35,68,0.18429,0.0101,1.08204
সম্পাদন,86,26,0.18429,0.0101,1.08204
নামে,4029,2142,0.22592,0.03093,1.08203
প্রান্তিক,51,105,0.20487,0.02041,1.08203
এপাশে,101,37,0.22589,0.03093,1.08202
গোলা,232,177,0.29171,0.06383,1.08202
পুরোদমে,31,23,0.16405,0.0,1.08202
আঙুর,106,41,0.20482,0.02041,1.082
গোস্বামী,27,50,0.16397,0.0,1.08198
অবাস্তব,142,87,0.24728,0.04167,1.08197
অতিক্রম,284,203,0.24725,0.04167,1.08196
লাঘব,42,28,0.20473,0.02041,1.08196
খুলি,222,90,0.26913,0.05263,1.08193
থাকত,2248,1096,0.31436,0.07527,1.08191
মাকে,76,22,0.20455,0.02041,1.08187
কালির,69,29,0.18389,0.0101,1.08184
বাসন,284,91,0.31421,0.07527,1.08184
গর্বিত,143,66,0.24699,0.04167,1.08183
ডাকাতির,126,61,0.24695,0.04167,1.08181
মাঝরাত,89,38,0.24694,0.04167,1.0818
অমোঘ,45,64,0.18378,0.0101,1.08179
পৌরাণিক,121,24,0.18378,0.0101,1.08179
বাই,535,263,0.31411,0.07527,1.08179
সুস্পষ্ট,97,120,0.18379,0.0101,1.08179
আড্ডা,640,256,0.24688,0.04167,1.08177
সামান্যতম,76,54,0.20426,0.02041,1.08172
কেনাকাটা,114,63,0.16342,0.0,1.08171
তীব্র,1502,1113,0.31393,0.07527,1.0817
ভোঁতা,130,75,0.22523,0.03093,1.08169
আরামে,224,50,0.3139,0.07527,1.08168
হাসাহাসি,234,81,0.26863,0.05263,1.08168
সাম্য,90,38,0.18353,0.0101,1.08166
চ্যাপ্,114,65,0.22515,0.03093,1.08165
সাতেক,124,24,0.22508,0.03093,1.08161
অনৈতিক,55,56,0.16321,0.0,1.0816
চিরকুটে,20,20,0.20402,0.02041,1.0816
অমানবিক,91,62,0.18338,0.0101,1.08159
খসে,565,211,0.29084,0.06383,1.08159
কারওর,77,25,0.20397,0.02041,1.08158
চিনলে,84,32,0.16317,0.0,1.08158
পরক্ষণে,434,530,0.24646,0.04167,1.08156
আনি,274,86,0.29076,0.06383,1.08155
শায়িত,33,27,0.20392,0.02041,1.08155
কলাবাগান,25,27,0.16308,0.0,1.08154
তরুণ,1019,1305,0.33695,0.08696,1.08152
পটভূমি,87,61,0.18319,0.0101,1.0815
কিছুতে,2548,770,0.24631,0.04167,1.08149
জীবনযাত্র,70,57,0.20376,0.02041,1.08147
আদৌ,444,220,0.31342,0.07527,1.08144
ইজিচেয়ারে,200,28,0.26813,0.05263,1.08143
করুণ,653,302,0.29051,0.06383,1.08142
ডিনারে,45,30,0.16284,0.0,1.08142
ডিসটার্ব,68,25,0.18304,0.0101,1.08142
দুর্দশা,68,23,0.20365,0.02041,1.08142
উৎকণ্ঠায়,41,25,0.18296,0.0101,1.08138
রাবা,90,52,0.24607,0.04167,1.08137
জনগোষ্ঠীর,46,84,0.20354,0.02041,1.08136
দালানে,70,45,0.22456,0.03093,1.08135
উন্নতির,114,62,0.22452,0.03093,1.08133
ছোঁয়া,322,194,0.2679,0.05263,1.08132
টিউবওয়েল,67,21,0.20343,0.02041,1.08131
অন্যরা,85,47,0.18281,0.0101,1.0813
বিকালে,77,38,0.20342,0.02041,1.0813
শত্রুর,149,120,0.26787,0.05263,1.0813
করিয়েছেন,85,53,0.24592,0.04167,1.08129
তারপর…,51,56,0.16256,0.0,1.08128
আভিজাত্য,69,54,0.20333,0.02041,1.08126
বিশ্বাসে,106,40,0.24585,0.04167,1.08126
কথকতা,24,20,0.16247,0.0,1.08124
ফার্মেসি,24,31,0.18266,0.0101,1.08123
ফোঁটায়,37,20,0.18264,0.0101,1.08122
রিস্ক,113,61,0.20326,0.02041,1.08122
স্টিক,97,52,0.22429,0.03093,1.08122
তেড়ে,313,127,0.20318,0.02041,1.08118
লোকালয়ে,32,28,0.16236,0.0,1.08118
দাপাদাপি,88,31,0.20315,0.02041,1.08117
স্বীকারোক্তি,52,65,0.20315,0.02041,1.08117
ইয়ে,430,205,0.31281,0.07527,1.08114
বিহ,157,51,0.24562,0.04167,1.08114
ব্রাহ্ম,144,26,0.22413,0.03093,1.08114
চক্রবর্তী,234,204,0.28991,0.06383,1.08113
তাড়াতাড়ি,3196,1087,0.26752,0.05263,1.08113
মাধ্যমিক,94,174,0.3128,0.07527,1.08113
জগতে,28,21,0.16224,0.0,1.08112
অটল,67,55,0.1622,0.0,1.0811
দুঃসাধ্য,44,24,0.18239,0.0101,1.08109
বাড়ছিল,98,52,0.22403,0.03093,1.08109
তারুণ্য,28,40,0.18234,0.0101,1.08107
ফুটপাত,98,96,0.24547,0.04167,1.08107
আমেনা,46,83,0.18232,0.0101,1.08106
ঝেড়ে,416,189,0.26731,0.05263,1.08102
ভাইরাস,294,246,0.2897,0.06383,1.08102
নারাজ,41,33,0.18219,0.0101,1.08099
পেতল,209,54,0.24531,0.04167,1.08099
বমির,44,20,0.16196,0.0,1.08098
বিষন্ন,94,22,0.24529,0.04167,1.08098
করুণা,230,71,0.24528,0.04167,1.08097
জন্যি,75,37,0.20276,0.02041,1.08097
লুকোনো,160,70,0.24525,0.04167,1.08096
বিভূতিভূষণ,70,24,0.20271,0.02041,1.08095
খুঁজতে,30,36,0.16187,0.0,1.08093
নায়ক,414,316,0.28953,0.06383,1.08093
যেদি,282,102,0.28951,0.06383,1.08092
নীতিম,20,40,0.16178,0.0,1.08089
প্রাণশক্তি,41,29,0.16177,0.0,1.08089
বিলিয়ে,73,23,0.22363,0.03093,1.08089
ভট্টাচার্যের,45,30,0.2451,0.04167,1.08088
জানাননি,38,43,0.16174,0.0,1.08087
আসামী,94,33,0.20253,0.02041,1.08086
নড়বড়ে,89,56,0.20251,0.02041,1.08085
মুঠোয়,272,168,0.26694,0.05263,1.08084
তবলা,95,25,0.24497,0.04167,1.08082
প্রবেশপথ,51,52,0.22349,0.03093,1.08082
সামঞ্জস্য,59,60,0.18183,0.0101,1.08081
বুঝছ,48,40,0.18176,0.0101,1.08078
হুড়োহুড়ি,88,38,0.22342,0.03093,1.08078
শুনছ,148,83,0.20233,0.02041,1.08076
সীমানা,179,129,0.28917,0.06383,1.08075
পাগলামি,324,114,0.26672,0.05263,1.08073
আয়েশ,51,43,0.20224,0.02041,1.08071
আদাল,147,645,0.3592,0.0989,1.0807
প্রাসা,171,111,0.26665,0.05263,1.08069
টিপস,37,34,0.22318,0.03093,1.08066
অত্যাচারী,75,25,0.20211,0.02041,1.08065
ফাইনালে,43,185,0.24462,0.04167,1.08064
ব্যস্ততায়,20,20,0.18148,0.0101,1.08064
হাঁপ,203,61,0.20207,0.02041,1.08063
ফিরলো,23,28,0.16118,0.0,1.08059
হাতখানা,112,80,0.22303,0.03093,1.08059
চর্চা,224,169,0.20195,0.02041,1.08057
চাওয়,113,105,0.22297,0.03093,1.08056
ঘুরপাক,151,114,0.24439,0.04167,1.08053
জন্মেছি,45,21,0.18127,0.0101,1.08053
ঠাহর,177,74,0.22292,0.03093,1.08053
বজরায়,25,39,0.16107,0.0,1.08053
রিটায়,180,40,0.24438,0.04167,1.08052
বনে,554,200,0.28868,0.06383,1.08051
সন্ধ্যায়,502,578,0.26628,0.05263,1.08051
উদ্দাম,70,34,0.22283,0.03093,1.08049
রুশ,50,105,0.22283,0.03093,1.08049
হ্যান্ড,94,44,0.24426,0.04167,1.08046
বাদামি,178,154,0.24422,0.04167,1.08044
যানবাহন,104,304,0.26614,0.05263,1.08044
তথাকথিত,148,101,0.24419,0.04167,1.08043
ভাবব,291,65,0.22271,0.03093,1.08043
আফ্রিকা,153,138,0.35864,0.0989,1.08042
বেরো,767,348,0.31138,0.07527,1.08042
আত্মীয়,691,259,0.28842,0.06383,1.08038
পাঠালে,127,66,0.22252,0.03093,1.08033
হইবো,183,67,0.3112,0.07527,1.08033
তরুণীর,197,121,0.24398,0.04167,1.08032
জীবিকা,144,66,0.20138,0.02041,1.08028
বলেছি,2822,1965,0.28821,0.06383,1.08027
পারতুম,107,56,0.24386,0.04167,1.08026
অসুন্দর,67,22,0.1605,0.0,1.08025
ভাবেননি,50,64,0.1807,0.0101,1.08025
ক্রিয়া,117,74,0.22233,0.03093,1.08024
কোথা,6332,3314,0.24376,0.04167,1.08021
ছোঁয়ায়,73,34,0.22228,0.03093,1.08021
হাঁটতেহাঁটতে,116,25,0.22225,0.03093,1.0802
একদিক,180,125,0.26563,0.05263,1.08018
বনভূমি,90,31,0.22214,0.03093,1.08014
আটজন,91,85,0.2436,0.04167,1.08013
চালানোর,179,239,0.3108,0.07527,1.08013
আলাদা,3039,1789,0.2655,0.05263,1.08012
নিয়মিতভাবে,46,30,0.18045,0.0101,1.08012
বাহক,22,27,0.1804,0.0101,1.0801
একসিডেন্ট,34,29,0.16014,0.0,1.08007
নিচ,811,771,0.28778,0.06383,1.08006
তরমুজ,32,58,0.1601,0.0,1.08005
নানানভাবে,23,26,0.1601,0.0,1.08005
বাঁকা,509,207,0.2877,0.06383,1.08002
দাড়া,87,41,0.22181,0.03093,1.07998
বড়দিন,50,23,0.18016,0.0101,1.07998
ভ্রান্ত,50,20,0.15994,0.0,1.07997
অল্পতে,35,22,0.18012,0.0101,1.07996
ধাঁচ,85,50,0.24315,0.04167,1.07991
রক্তারক্তি,66,28,0.22167,0.03093,1.07991
কঠিন,2916,2065,0.26506,0.05263,1.0799
কোনোএক,49,20,0.15979,0.0,1.0799
বিরুদ্ধে,1667,2573,0.28745,0.06383,1.07989
প্রবেশ,935,732,0.31029,0.07527,1.07988
বিস্ফোরণ,380,459,0.26496,0.05263,1.07985
ল্যাম্পপোস্ট,38,30,0.17989,0.0101,1.07984
মেরুদণ্ড,91,60,0.243,0.04167,1.07983
এখানেসেখানে,38,46,0.15964,0.0,1.07982
চুড়ি,103,48,0.24296,0.04167,1.07982
ডক্টরেট,51,20,0.22146,0.03093,1.0798
বিকিরণ,32,26,0.20039,0.02041,1.07979
দেখানোর,316,293,0.31008,0.07527,1.07977
প্রশান্তি,54,68,0.24286,0.04167,1.07976
অভিনন্দন,170,159,0.26477,0.05263,1.07975
সংবেদনশীল,26,101,0.20031,0.02041,1.07975
খাবলা,44,27,0.17968,0.0101,1.07974
তারায়,57,42,0.28712,0.06383,1.07973
সমাপ্তি,63,69,0.17958,0.0101,1.07969
নিস্তেজ,110,49,0.20013,0.02041,1.07966
পরিচয়ে,61,71,0.22117,0.03093,1.07966
শুনতাম,63,36,0.22114,0.03093,1.07964
দেবত,437,100,0.28691,0.06383,1.07963
গবেষণা,679,731,0.30975,0.07527,1.07961
উঁচু,2760,1052,0.26447,0.05263,1.0796
ধূর্ত,178,45,0.26446,0.05263,1.0796
লেন্সের,40,24,0.20001,0.02041,1.0796
পুনশ্চ,53,20,0.19998,0.02041,1.07958
সাসপেক্ট,41,20,0.19996,0.02041,1.07957
হাঁসফাঁস,24,32,0.15914,0.0,1.07957
প্রকাশক,139,169,0.28678,0.06383,1.07956
ইংরেজির,53,27,0.1793,0.0101,1.07955
আয়ত্ত,138,29,0.15908,0.0,1.07954
টানাপোড়,31,58,0.17927,0.0101,1.07953
সন্ত্রাস,74,99,0.19987,0.02041,1.07953
অত্যাচারের,76,38,0.19986,0.02041,1.07952
মামা,2616,1165,0.38124,0.11111,1.07951
চাহিদা,175,440,0.24231,0.04167,1.07949
আফ্রিকায়,83,37,0.19974,0.02041,1.07946
উপকারে,53,20,0.17912,0.0101,1.07946
পচা,359,113,0.26414,0.05263,1.07944
যে…,42,25,0.15885,0.0,1.07942
দ্যাখ,820,206,0.33271,0.08696,1.0794
নেইও,41,23,0.15881,0.0,1.0794
পরিষ্কারভাবে,23,20,0.15878,0.0,1.07939
মশাল,658,120,0.3327,0.08696,1.07939
গোলাপ,492,220,0.38098,0.11111,1.07938
পেয়ালা,114,22,0.24206,0.04167,1.07936
লোকায়ত,20,86,0.17883,0.0101,1.07931
আবিষ্কার,151,99,0.22046,0.03093,1.0793
চুল্,24,21,0.19937,0.02041,1.07928
ভাবনা,940,453,0.3091,0.07527,1.07928
সমারোহ,47,20,0.17875,0.0101,1.07928
এপ,53,23,0.24188,0.04167,1.07927
পিরিয়ড,57,37,0.1993,0.02041,1.07924
টিউব,268,123,0.24177,0.04167,1.07922
একরাত,28,25,0.19919,0.02041,1.07919
রোমাঞ্চ,140,61,0.22013,0.03093,1.07914
বালিয়াড়ি,67,29,0.24159,0.04167,1.07913
বেলাতে,168,65,0.26346,0.05263,1.0791
ঘেউ,185,87,0.3087,0.07527,1.07908
রিকশাওয়ালা,155,119,0.2415,0.04167,1.07908
আয়ু,228,63,0.22,0.03093,1.07907
ভাবনায়,111,100,0.17835,0.0101,1.07907
শোনানোর,29,38,0.15815,0.0,1.07907
পৌছ,136,92,0.30864,0.07527,1.07905
বদ্ধপরিকর,30,32,0.15809,0.0,1.07904
জলপাইগুড়িতে,226,73,0.17822,0.0101,1.07901
দুইতিন,46,50,0.24133,0.04167,1.079
রিসার্চ,130,215,0.26326,0.05263,1.079
বৌদ্ধধর্ম,81,29,0.15798,0.0,1.07899
শুক্রব,196,980,0.35578,0.0989,1.07899
উপায়,3413,1517,0.26321,0.05263,1.07898
চাইনি,253,155,0.21982,0.03093,1.07898
খিলান,34,31,0.17813,0.0101,1.07896
ক্লাশে,82,49,0.26307,0.05263,1.07891
পুকুরে,311,122,0.26307,0.05263,1.07891
সম্পাদনা,32,38,0.1779,0.0101,1.07885
সমালোচক,125,107,0.21951,0.03093,1.07883
একেবারে,6649,2501,0.24095,0.04167,1.07881
নির্বাহ,35,34,0.17783,0.0101,1.07881
গর্ভে,173,68,0.26286,0.05263,1.0788
সারাক্ষণ,712,356,0.26287,0.05263,1.0788
শুয়োর,483,213,0.40477,0.1236,1.07879
নানান,987,956,0.26274,0.05263,1.07874
তেজি,84,31,0.19824,0.02041,1.07871
পুনরুজ্জীবিত,20,27,0.15742,0.0,1.07871
সীমানায়,37,38,0.17763,0.0101,1.07871
দেইখ্যা,68,51,0.28503,0.06383,1.07869
মাইনষ,35,63,0.1982,0.02041,1.07869
শাস্তির,124,117,0.24071,0.04167,1.07869
অক্সফোর্ড,54,51,0.17752,0.0101,1.07866
জেদি,103,29,0.21918,0.03093,1.07866
নিরেট,114,52,0.21915,0.03093,1.07865
আর্কিটেক্ট,41,26,0.15728,0.0,1.07864
গেলাসে,156,21,0.21914,0.03093,1.07864
বদলাবে,43,32,0.17748,0.0101,1.07864
অপবাদ,64,32,0.21912,0.03093,1.07863
গঠনে,20,69,0.17746,0.0101,1.07863
প্রহরে,55,29,0.24059,0.04167,1.07863
প্রার্থনায়,34,30,0.15725,0.0,1.07863
মাবাবা,327,216,0.26248,0.05263,1.07861
টেলিগ্রাম,156,39,0.26247,0.05263,1.0786
খোলস,106,49,0.198,0.02041,1.07859
জেনেশুনে,178,46,0.24051,0.04167,1.07859
ফান,55,21,0.24051,0.04167,1.07859
সুত,289,110,0.28482,0.06383,1.07858
ঘায়েল,107,31,0.19796,0.02041,1.07857
ফেরেননি,56,37,0.15709,0.0,1.07855
রিপোর্টে,74,93,0.21896,0.03093,1.07855
গুরুত্বহীন,43,20,0.15705,0.0,1.07853
ট্র্যাজেডি,29,33,0.17726,0.0101,1.07853
হত্যাকারী,132,49,0.21891,0.03093,1.07853
ক্ষণিক,124,97,0.26228,0.05263,1.07851
পরিমাপ,79,33,0.17721,0.0101,1.0785
পাথরে,350,127,0.19777,0.02041,1.07848
টেনশনে,76,50,0.17707,0.0101,1.07843
জোরালো,278,299,0.2845,0.06383,1.07842
দিয়ো,200,113,0.26208,0.05263,1.07841
শুয়েবসে,21,22,0.15682,0.0,1.07841
পরিবেশের,81,159,0.21864,0.03093,1.07839
শুনত,79,46,0.24012,0.04167,1.07839
অফুরন্ত,90,31,0.19754,0.02041,1.07836
ফোকলা,67,26,0.24,0.04167,1.07833
সংখ্যাগরিষ্ঠ,36,36,0.17687,0.0101,1.07833
সতর্কভাবে,47,27,0.1566,0.0,1.0783
পরিমিত,23,24,0.1974,0.02041,1.07829
ম্যাগাজিনে,50,31,0.26181,0.05263,1.07827
যন্ত্রণা,1189,460,0.26179,0.05263,1.07826
মার্কেটের,73,55,0.19731,0.02041,1.07825
কুঁড়েঘর,47,20,0.17666,0.0101,1.07823
গোসল,447,306,0.28412,0.06383,1.07823
নাচিয়ে,176,67,0.26173,0.05263,1.07823
আর্দ্র,31,29,0.19726,0.02041,1.07822
মাখন,244,75,0.2841,0.06383,1.07822
সংবর্ধনা,86,49,0.26171,0.05263,1.07822
প্রতিবন্ধকতা,37,37,0.19717,0.02041,1.07818
পিছিয়ে,736,701,0.26161,0.05263,1.07817
হেকিম,21,23,0.15633,0.0,1.07817
আর…,44,35,0.17653,0.0101,1.07816
ঘুর,1744,1011,0.30681,0.07527,1.07814
বর্ষাকাল,61,25,0.1764,0.0101,1.0781
কৃতজ্ঞতা,149,151,0.23951,0.04167,1.07809
জানতুম,125,43,0.2614,0.05263,1.07807
সর্বমোট,21,20,0.19695,0.02041,1.07807
কমা,161,226,0.30666,0.07527,1.07806
নারীর,3292,750,0.28378,0.06383,1.07806
গিফট,104,83,0.19689,0.02041,1.07804
জটিল,903,690,0.28369,0.06383,1.07802
পায়চারী,31,22,0.15601,0.0,1.078
স্মৃতিশক্তি,117,39,0.19679,0.02041,1.07799
কোনোকিছু,61,22,0.19675,0.02041,1.07797
চুলদাড়ি,37,20,0.21779,0.03093,1.07797
সাকসেসফুল,60,24,0.19675,0.02041,1.07797
প্রদীপ,400,107,0.40312,0.1236,1.07796
চাউর,55,24,0.1559,0.0,1.07795
জানিনা,29,22,0.1761,0.0101,1.07795
গ্লাভস,63,49,0.21768,0.03093,1.07791
জার্নাল,36,55,0.19663,0.02041,1.07791
বড়কর্তা,56,24,0.21767,0.03093,1.07791
ভালবাসে,592,162,0.30636,0.07527,1.07791
বিলীন,75,37,0.19662,0.02041,1.0779
নাচা,157,57,0.26104,0.05263,1.07789
বইটিতে,41,24,0.15573,0.0,1.07786
এড়ানো,63,47,0.21753,0.03093,1.07784
প্রদর্শনীর,24,101,0.21753,0.03093,1.07784
উদ্ভি,38,25,0.17586,0.0101,1.07783
সম্প্রদায়,323,226,0.21752,0.03093,1.07783
জন্মদিন,331,301,0.23896,0.04167,1.07782
চুপসে,134,36,0.21746,0.03093,1.0778
গৌণ,95,23,0.21743,0.03093,1.07779
মুভি,34,61,0.19636,0.02041,1.07777
অস্থি,57,25,0.26079,0.05263,1.07776
রূঢ়,93,27,0.19631,0.02041,1.07775
যোজন,52,28,0.21729,0.03093,1.07772
নজির,55,65,0.15541,0.0,1.0777
শাবল,107,26,0.19623,0.02041,1.0777
শিকারি,347,89,0.35321,0.0989,1.0777
কুট,83,31,0.1755,0.0101,1.07765
পাম্প,218,181,0.30583,0.07527,1.07765
অবস্থ,304,255,0.26052,0.05263,1.07763
মেধ,31,34,0.17538,0.0101,1.07759
স্মৃতি,1121,966,0.32903,0.08696,1.07756
নুইয়ে,171,24,0.30563,0.07527,1.07755
ফয়সালা,38,42,0.17531,0.0101,1.07755
বাসস্টপে,26,25,0.15509,0.0,1.07754
রাষ্ট্রে,48,33,0.17524,0.0101,1.07752
উত্তেজিত,1295,530,0.30555,0.07527,1.07751
কারেক্ট,77,27,0.1958,0.02041,1.07749
অপূর্ব,537,210,0.28261,0.06383,1.07748
আন্তরিকতা,64,43,0.19576,0.02041,1.07747
নাশ,26,20,0.15494,0.0,1.07747
নিঃসঙ্গতা,79,37,0.2168,0.03093,1.07747
ব্যর্থতা,110,133,0.23828,0.04167,1.07747
আবাসি,29,34,0.15492,0.0,1.07746
খটখটে,48,20,0.21676,0.03093,1.07745
নীরবে,337,241,0.28254,0.06383,1.07744
বর্শা,201,50,0.23822,0.04167,1.07744
হানাহানি,24,21,0.15488,0.0,1.07744
ডাকনাম,99,68,0.17506,0.0101,1.07743
