word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
ডিনার,99,83,0.21497,0.06383,1.04365
ব্যস্ততা,108,202,0.19256,0.05263,1.04365
ভাতা,51,49,0.19257,0.05263,1.04365
রাজপ্রাসা,35,93,0.17061,0.04167,1.04364
গাছতলা,22,31,0.19246,0.05263,1.0436
পড়তেপড়তে,52,53,0.12803,0.02041,1.0436
বনভূমির,25,29,0.1705,0.04167,1.04358
অতিবাহিত,43,44,0.10734,0.0101,1.04357
যুদ্ধবিগ্রহ,26,24,0.08712,0.0,1.04356
আয়ত্ত,61,138,0.19237,0.05263,1.04355
পিত,551,581,0.30932,0.11111,1.04355
এগুতে,48,26,0.14893,0.03093,1.04354
ঘটুক,43,49,0.1279,0.02041,1.04354
যেতেযেতে,183,122,0.19233,0.05263,1.04353
ইংরিজির,23,34,0.21467,0.06383,1.04351
আরোপ,29,105,0.1278,0.02041,1.04349
ব্যঞ্জনা,32,21,0.12778,0.02041,1.04348
গো,1447,2010,0.23747,0.07527,1.04347
চর্চা,108,224,0.2146,0.06383,1.04347
কটায়,37,47,0.14876,0.03093,1.04345
জেনেশুনে,130,178,0.21457,0.06383,1.04345
বাঁচতে,21,22,0.10703,0.0101,1.04341
অজস্র,358,563,0.26071,0.08696,1.0434
চাট,157,253,0.23733,0.07527,1.0434
মাঝেমাঝে,1180,1472,0.30897,0.11111,1.04338
জিনিসে,81,69,0.21435,0.06383,1.04335
রাগারাগি,85,162,0.19191,0.05263,1.04332
থাকগে,32,38,0.10681,0.0101,1.0433
হাতপাখা,34,37,0.14842,0.03093,1.04328
প্রতিবা,50,68,0.1484,0.03093,1.04327
রাজধানী,324,249,0.21418,0.06383,1.04326
সৈয়দ,62,68,0.16982,0.04167,1.04324
পাড়ি,243,220,0.16979,0.04167,1.04323
কুইক,93,95,0.1483,0.03093,1.04322
হাঁফ,178,197,0.1917,0.05263,1.04322
অনুরক্ত,21,35,0.14826,0.03093,1.0432
বিরক্তভাবে,30,53,0.14824,0.03093,1.04319
অস্ট্রেলিয়া,46,75,0.23681,0.07527,1.04313
হেনস্থা,40,61,0.12705,0.02041,1.04312
ভূমিক,21,64,0.12704,0.02041,1.04311
এলোপাতাড়ি,24,36,0.12699,0.02041,1.04309
জৈন,44,67,0.12698,0.02041,1.04308
মাদ্রাজে,25,40,0.148,0.03093,1.04307
অনুকম্পা,30,36,0.12692,0.02041,1.04305
পরশুর,26,36,0.14796,0.03093,1.04305
সুগন্ধি,72,125,0.23665,0.07527,1.04305
ঔরসে,51,21,0.12685,0.02041,1.04302
ক্ষুধায়,23,32,0.14785,0.03093,1.043
খুনজখম,25,30,0.14785,0.03093,1.043
ছাইয়,29,47,0.16933,0.04167,1.043
দৃশ্যমান,34,87,0.16924,0.04167,1.04296
ললাটে,59,24,0.19115,0.05263,1.04294
দাওয়াত,52,175,0.21349,0.06383,1.04292
দিঘির,41,113,0.21349,0.06383,1.04292
এনো,55,46,0.19106,0.05263,1.0429
জীবনযাপন,111,236,0.19105,0.05263,1.04289
বাঘভালুক,20,23,0.12659,0.02041,1.04289
নেশায়,152,149,0.25965,0.08696,1.04287
বাজি,239,267,0.2362,0.07527,1.04283
জয়লাভ,33,30,0.1058,0.0101,1.0428
চতুর্থ,250,331,0.30781,0.11111,1.04279
মুড়িয়ে,25,42,0.16892,0.04167,1.04279
উদ্যত,164,210,0.21323,0.06383,1.04278
অনাত্মীয়,30,43,0.12636,0.02041,1.04277
দুশ্চিন্তায়,83,178,0.19076,0.05263,1.04275
বাগিয়ে,135,141,0.19077,0.05263,1.04275
জলস্রোত,62,22,0.16881,0.04167,1.04274
ভঙ্গির,45,31,0.14734,0.03093,1.04274
ধরলে,331,419,0.30766,0.11111,1.04272
চালাঘর,72,37,0.16876,0.04167,1.04271
অ্যাকশন,102,126,0.19067,0.05263,1.0427
নুয়ে,105,83,0.14725,0.03093,1.0427
মার্জিত,39,47,0.14724,0.03093,1.04269
চেনাজানা,78,140,0.19063,0.05263,1.04268
নাড়াচাড়া,206,241,0.213,0.06383,1.04267
ধ্যাত,22,29,0.10552,0.0101,1.04266
পটভূমি,96,87,0.16863,0.04167,1.04265
আপনারা,118,135,0.19052,0.05263,1.04263
ঝাড়ল,32,48,0.14712,0.03093,1.04263
ইহারা,35,40,0.16857,0.04167,1.04262
চুকিয়ে,139,147,0.23562,0.07527,1.04254
নির্বাচিত,86,96,0.14693,0.03093,1.04254
পাশেপাশে,33,38,0.14694,0.03093,1.04254
কাতরভাবে,44,30,0.12588,0.02041,1.04253
সাইড,109,180,0.23561,0.07527,1.04253
গৌহা,28,52,0.16838,0.04167,1.04252
খনি,99,150,0.21267,0.06383,1.04251
সাকসেসফুল,64,60,0.21263,0.06383,1.04249
হাটব,32,30,0.1258,0.02041,1.04249
ঘাষ,48,34,0.16828,0.04167,1.04247
তালপ,31,30,0.16828,0.04167,1.04247
দিনটায়,20,27,0.14679,0.03093,1.04247
নির্যাতিত,21,22,0.12575,0.02041,1.04247
পার্টস,24,37,0.14671,0.03093,1.04243
অ্যালার্ট,27,31,0.12565,0.02041,1.04242
ব্যালকনি,187,141,0.2125,0.06383,1.04242
ছাড়িয়া,58,89,0.25873,0.08696,1.04241
পরিপ্রেক্ষি,29,45,0.08482,0.0,1.04241
ম্যাজিক,316,544,0.25865,0.08696,1.04237
নিষ্ঠ,22,44,0.16801,0.04167,1.04234
পেছন,2693,2788,0.25859,0.08696,1.04234
মিষ্,1254,1791,0.25857,0.08696,1.04233
বেঁচেছি,24,26,0.10484,0.0101,1.04232
ধ্বংসস্তূপ,80,121,0.21227,0.06383,1.04231
উপভোগ,392,612,0.21221,0.06383,1.04228
কাঁকড়,24,24,0.16782,0.04167,1.04225
ধাওয়া,124,149,0.21213,0.06383,1.04224
লালসা,32,31,0.12527,0.02041,1.04223
উদ্দাম,67,70,0.21209,0.06383,1.04222
দাহ,364,409,0.23498,0.07527,1.04222
একাগ্র,25,44,0.16774,0.04167,1.0422
সইছিল,23,21,0.10456,0.0101,1.04218
অংশগ্রহণ,37,144,0.16768,0.04167,1.04217
চেয়েছিল,604,752,0.28212,0.0989,1.04216
জুনিয়র,29,61,0.18951,0.05263,1.04212
বাসনায়,21,28,0.12503,0.02041,1.04211
চোরে,56,76,0.2347,0.07527,1.04208
জুট,143,195,0.28197,0.0989,1.04208
সবিশেষ,46,23,0.08411,0.0,1.04206
রূঢ়,61,93,0.16742,0.04167,1.04204
পেড়ে,143,180,0.21172,0.06383,1.04203
লাকি,40,115,0.18931,0.05263,1.04203
হাঁটাচলা,72,95,0.18933,0.05263,1.04203
খোপ,49,71,0.18931,0.05263,1.04202
পাবা,640,609,0.28185,0.0989,1.04202
প্রকোপ,20,35,0.14589,0.03093,1.04202
চিমসে,36,26,0.12475,0.02041,1.04197
দুপায়,28,37,0.14579,0.03093,1.04197
প্লাবন,26,36,0.16727,0.04167,1.04197
চেহারাটি,31,53,0.16725,0.04167,1.04196
পাঁচদিন,65,64,0.21155,0.06383,1.04195
ডক্টরেট,39,51,0.21153,0.06383,1.04194
কেমনধারা,31,46,0.12465,0.02041,1.04192
চাপিয়ে,387,496,0.23438,0.07527,1.04192
ফিরতি,38,27,0.14564,0.03093,1.04189
ফ্যাশান,41,38,0.18901,0.05263,1.04187
লেড,26,43,0.14558,0.03093,1.04186
অ্যালাউ,23,21,0.10385,0.0101,1.04183
রেলওয়ে,52,31,0.14552,0.03093,1.04183
বজ্জাত,57,80,0.23416,0.07527,1.04181
ভাঁজ,541,550,0.23415,0.07527,1.04181
অগো,26,82,0.23401,0.07527,1.04174
সেদিক,183,222,0.25734,0.08696,1.04171
রোগীর,100,179,0.28118,0.0989,1.04169
উৎসব,496,585,0.25727,0.08696,1.04168
বাপমায়,39,47,0.16669,0.04167,1.04168
বৈধব্য,28,35,0.14521,0.03093,1.04168
যুদ্ধে,357,473,0.25721,0.08696,1.04165
শিখেছেন,27,69,0.21096,0.06383,1.04165
বুঝে,2035,2841,0.25716,0.08696,1.04163
মহাভারতএ,41,21,0.10345,0.0101,1.04162
কিছুদূরে,27,25,0.12404,0.02041,1.04161
সংবাদ,717,712,0.25711,0.08696,1.0416
কানেকশন,55,77,0.18842,0.05263,1.04158
মাইরি,214,170,0.23367,0.07527,1.04157
মাথাখারাপ,20,31,0.12396,0.02041,1.04157
যোগদান,39,35,0.12393,0.02041,1.04156
নিচু,1551,2657,0.25698,0.08696,1.04153
আদর্শে,26,33,0.10325,0.0101,1.04152
পরিখা,21,25,0.16635,0.04167,1.04151
অবগত,55,34,0.12382,0.02041,1.0415
পরিণতির,31,40,0.1238,0.02041,1.04149
তিরিশেক,23,20,0.12368,0.02041,1.04143
নিষ্প্রাণ,42,47,0.18811,0.05263,1.04143
ইয়ারকি,57,41,0.1447,0.03093,1.04142
সেজেগুজে,54,110,0.18811,0.05263,1.04142
ওঠবোস,52,32,0.16615,0.04167,1.04141
নর্দমায়,21,75,0.18809,0.05263,1.04141
প্লাটফর্মে,27,23,0.12363,0.02041,1.04141
নামাজ,123,322,0.2567,0.08696,1.04139
একচ্ছত্র,25,23,0.10294,0.0101,1.04137
মাত্,186,198,0.25662,0.08696,1.04135
এপ,37,53,0.18795,0.05263,1.04134
ড্রিংক,77,74,0.23321,0.07527,1.04134
দিঘি,47,118,0.25656,0.08696,1.04132
বেধড়ক,43,34,0.18791,0.05263,1.04132
সাজানোগোছানো,32,50,0.14449,0.03093,1.04131
হাতছাড়া,179,226,0.21028,0.06383,1.04131
কন্ডাক্টর,60,113,0.21026,0.06383,1.0413
ললাট,44,38,0.23311,0.07527,1.04129
চিলেকোঠ,28,27,0.16589,0.04167,1.04128
ইস্টবেঙ্গল,42,49,0.23308,0.07527,1.04127
খেললে,31,41,0.18776,0.05263,1.04125
চেহারাখানা,22,38,0.16578,0.04167,1.04123
নৈঃশব্দ্য,27,81,0.16575,0.04167,1.04121
খোঁজ,1555,2531,0.23294,0.07527,1.0412
মোরগ,63,151,0.25627,0.08696,1.04118
বার্ষিক,47,45,0.12316,0.02041,1.04117
চাড়,27,48,0.16565,0.04167,1.04116
পরিত্যক্ত,153,219,0.25622,0.08696,1.04116
ভক্তি,401,291,0.23285,0.07527,1.04116
সুসজ্জিত,77,84,0.14415,0.03093,1.04115
স্টেটসম্যান,46,31,0.16562,0.04167,1.04114
অতর্কি,46,53,0.16556,0.04167,1.04111
কম্পাস,54,84,0.2327,0.07527,1.04108
খাপে,59,83,0.20981,0.06383,1.04107
জলপ্রপাত,75,50,0.18741,0.05263,1.04107
খুঁটে,118,122,0.25602,0.08696,1.04105
পরিত্রাণ,55,70,0.14396,0.03093,1.04105
ঘুরঘুর,118,180,0.18723,0.05263,1.04098
ফটোগ্রাফ,32,64,0.18721,0.05263,1.04098
স্থিতি,26,23,0.10208,0.0101,1.04094
ক্ষীণ,511,658,0.27965,0.0989,1.04093
শিল্পে,29,28,0.08184,0.0,1.04092
হারামি,41,40,0.18709,0.05263,1.04091
শঙ্কিত,73,103,0.16511,0.04167,1.04089
সেবিষয়ে,20,58,0.2094,0.06383,1.04087
সেঁ,30,29,0.14358,0.03093,1.04086
ত্রিমাত্রিক,22,81,0.18697,0.05263,1.04085
পরিশ্রমী,24,34,0.14355,0.03093,1.04085
ভাগো,34,22,0.14351,0.03093,1.04083
টেকনিক্যাল,37,27,0.12244,0.02041,1.04081
উড়ল,24,39,0.14335,0.03093,1.04075
কাফ্রি,47,30,0.18672,0.05263,1.04073
নিশাচর,20,36,0.14332,0.03093,1.04073
পৌঁছেছেন,48,40,0.1648,0.04167,1.04073
ভেজাল,79,119,0.23195,0.07527,1.04071
নির্মিত,121,129,0.18665,0.05263,1.04069
সাবালক,49,51,0.20902,0.06383,1.04068
বেঁধেছিল,41,38,0.18661,0.05263,1.04067
সান্নিধ্য,86,67,0.18658,0.05263,1.04066
অসন্তোষ,34,81,0.18656,0.05263,1.04065
লোড,70,61,0.18655,0.05263,1.04065
ঘষা,90,102,0.16462,0.04167,1.04064
পারিয়া,22,30,0.16461,0.04167,1.04064
অপরিসীম,51,45,0.12205,0.02041,1.04062
খোলাখু,90,104,0.1431,0.03093,1.04062
ধ্বংসাবশেষ,39,60,0.16455,0.04167,1.04061
বলেআম,30,32,0.10139,0.0101,1.0406
ফিরতে,153,123,0.16452,0.04167,1.04059
সংযোজন,49,39,0.122,0.02041,1.04059
ব্যাপার,182,158,0.25508,0.08696,1.04058
আচম্বি,57,46,0.14295,0.03093,1.04055
ইংরেজিতেই,21,27,0.14292,0.03093,1.04053
দানাপানি,27,30,0.16433,0.04167,1.0405
ফেলতে,108,98,0.16431,0.04167,1.04049
ব্যারাক,48,51,0.18624,0.05263,1.04049
আস্,2806,4155,0.23142,0.07527,1.04044
কবি,1492,2317,0.3536,0.13636,1.04043
কোনোরকমে,152,87,0.20852,0.06383,1.04043
চিকিৎস,182,360,0.25476,0.08696,1.04042
রিসেপশনিস্ট,44,43,0.16412,0.04167,1.04039
নিরেট,158,114,0.20841,0.06383,1.04037
কষ্টে,545,682,0.30292,0.11111,1.04035
জন্মসূত্রে,24,44,0.1009,0.0101,1.04035
সেনাবাহিনীর,47,136,0.20831,0.06383,1.04033
ক্রিসমাস,31,47,0.18587,0.05263,1.0403
বাঁচাবে,33,62,0.14245,0.03093,1.0403
রয়েল,26,59,0.20823,0.06383,1.04029
লাচ্চু,41,41,0.08058,0.0,1.04029
নাখেয়ে,29,32,0.14241,0.03093,1.04028
ভাবছিল,329,443,0.25447,0.08696,1.04028
মারামারি,246,294,0.27832,0.0989,1.04026
দ্বিধা,523,540,0.25441,0.08696,1.04025
ঘোষণা,573,869,0.27829,0.0989,1.04024
এলুম,436,246,0.20802,0.06383,1.04018
বস্তায়,29,63,0.18563,0.05263,1.04018
খড়ি,23,40,0.16366,0.04167,1.04016
পোষাক,32,49,0.20796,0.06383,1.04015
আবোলতাবোল,86,70,0.16361,0.04167,1.04014
হেলথ,43,73,0.18547,0.05263,1.0401
জটা,94,183,0.32731,0.1236,1.04006
ম্যাপ,383,407,0.25404,0.08696,1.04006
দ্বাদশ,58,45,0.16338,0.04167,1.04003
চাকরিবাকরি,71,83,0.16336,0.04167,1.04001
ফ্যান,147,393,0.27782,0.0989,1.04001
ভেতরে,4296,6440,0.25386,0.08696,1.03997
হাঁপানি,56,76,0.30216,0.11111,1.03997
ডিস্টার্ব,45,85,0.18518,0.05263,1.03996
দাঁতন,40,46,0.14177,0.03093,1.03996
বুদ্ধির,262,347,0.25381,0.08696,1.03995
এলাহি,56,43,0.16321,0.04167,1.03994
গুলিটা,87,117,0.16322,0.04167,1.03994
অতর্কিত,31,23,0.14167,0.03093,1.03991
ডাই,37,39,0.14168,0.03093,1.03991
স্ট্রেচারে,23,22,0.12064,0.02041,1.03991
সংবিৎ,33,37,0.12061,0.02041,1.0399
খালাস,122,149,0.23027,0.07527,1.03987
দাদুর,655,388,0.32693,0.1236,1.03987
সরে,2530,2973,0.20738,0.06383,1.03986
আমিআমি,53,35,0.1205,0.02041,1.03984
আর্মি,154,271,0.27745,0.0989,1.03983
নক্সা,33,35,0.20732,0.06383,1.03983
অক্ষমতা,40,46,0.1415,0.03093,1.03982
প্রদেশ,119,81,0.16296,0.04167,1.03981
খাবারে,37,63,0.16292,0.04167,1.0398
ঝাপিয়ে,37,37,0.14142,0.03093,1.03978
ড্রিঙ্ক,164,125,0.18479,0.05263,1.03976
জ্বে,27,77,0.12025,0.02041,1.03972
প্রচুর,1107,1563,0.27724,0.0989,1.03972
ফিরলে,217,290,0.22998,0.07527,1.03972
স্টেট,105,147,0.27725,0.0989,1.03972
নাওনি,22,27,0.12024,0.02041,1.03971
শোন,1588,2439,0.27716,0.0989,1.03968
ঝমঝমিয়ে,20,21,0.09952,0.0101,1.03966
বিপক্ষে,52,104,0.18457,0.05263,1.03965
বিজ্ঞপ্তি,27,33,0.18454,0.05263,1.03964
প্রমুখ,56,85,0.12007,0.02041,1.03963
নাচবে,33,55,0.20691,0.06383,1.03962
শুক্লপক্ষ,23,79,0.16258,0.04167,1.03962
শুনত,82,79,0.18451,0.05263,1.03962
নিনি,21,20,0.09937,0.0101,1.03959
যেঘরে,24,22,0.11999,0.02041,1.03959
ভাষ্য,34,47,0.14097,0.03093,1.03956
উহা,205,187,0.22964,0.07527,1.03955
ব্যারোনেসের,55,55,0.07909,0.0,1.03955
টিন,695,645,0.27689,0.0989,1.03954
বাব্বা,55,69,0.14088,0.03093,1.03951
কামড়,271,475,0.22954,0.07527,1.0395
যাতনা,26,36,0.16232,0.04167,1.0395
জানিয়েছেন,126,203,0.2295,0.07527,1.03948
ডিটেকটিভ,314,335,0.27674,0.0989,1.03947
ফিল্মে,42,31,0.18418,0.05263,1.03946
অমান্য,98,112,0.14066,0.03093,1.0394
দোলে,52,52,0.16207,0.04167,1.03937
করনি,53,61,0.14058,0.03093,1.03936
লাগানো,596,1022,0.22926,0.07527,1.03936
ড্রাইভারকে,242,289,0.16201,0.04167,1.03934
বেদ,68,175,0.25258,0.08696,1.03933
ক্যানভাস,140,74,0.20625,0.06383,1.0393
দুএকদিন,184,175,0.20624,0.06383,1.03929
সোনায়,47,40,0.20625,0.06383,1.03929
কাকতালীয়,51,110,0.20622,0.06383,1.03928
শিলালিপি,41,32,0.09874,0.0101,1.03927
পাইলে,41,72,0.20617,0.06383,1.03926
তরোয়াল,305,407,0.20613,0.06383,1.03924
মরমে,25,26,0.1403,0.03093,1.03922
পালক,223,326,0.22896,0.07527,1.03921
এরিয়া,42,64,0.18364,0.05263,1.03919
আর্যশেখর,58,58,0.11918,0.02041,1.03918
বললআমি,58,121,0.18361,0.05263,1.03917
সবলে,25,20,0.11916,0.02041,1.03917
গোঁগোঁ,38,43,0.14017,0.03093,1.03915
কাঠকুটো,21,34,0.14009,0.03093,1.03912
রইলে,54,70,0.16146,0.04167,1.03906
ধুরন্ধর,88,98,0.18336,0.05263,1.03905
ধীরস্থির,30,21,0.11884,0.02041,1.03901
সংসারে,560,672,0.25187,0.08696,1.03898
চারটা,42,243,0.30016,0.11111,1.03897
দেখাইয়া,26,43,0.18318,0.05263,1.03896
খিল,201,245,0.2518,0.08696,1.03894
প্রখ্যাত,104,83,0.16121,0.04167,1.03894
ছাত,296,236,0.27566,0.0989,1.03893
ইঞ্জিনে,26,25,0.09801,0.0101,1.0389
বগলে,139,202,0.20547,0.06383,1.0389
মড়ি,43,43,0.16112,0.04167,1.0389
হাটে,402,263,0.27561,0.0989,1.0389
অপূর্ব,444,537,0.25164,0.08696,1.03887
বোঝে,724,908,0.25163,0.08696,1.03886
সমতলে,53,44,0.13957,0.03093,1.03886
পথটুকু,29,38,0.13955,0.03093,1.03885
জম্পেশ,36,54,0.18294,0.05263,1.03884
থাকিবে,63,97,0.20533,0.06383,1.03883
বড়া,134,155,0.22815,0.07527,1.03881
দাপিয়ে,30,60,0.18286,0.05263,1.0388
মিশর,116,121,0.25152,0.08696,1.0388
ভিস,29,39,0.16092,0.04167,1.03879
দাম্পত্য,54,102,0.20519,0.06383,1.03877
টিকিটটা,56,51,0.228,0.07527,1.03873
দিবস,94,106,0.25138,0.08696,1.03873
বর্ষা,118,310,0.35017,0.13636,1.03872
অঙ্ক,605,798,0.32458,0.1236,1.03869
গোয়াল,54,75,0.16072,0.04167,1.03869
নড়ছিল,20,20,0.1182,0.02041,1.03869
শুনিয়,45,36,0.1826,0.05263,1.03867
বিরল,111,126,0.18253,0.05263,1.03863
রোজ,1953,2457,0.32441,0.1236,1.03861
ফেস,49,76,0.22773,0.07527,1.0386
আশীর্বাদ,240,235,0.20483,0.06383,1.03859
কেঁচো,72,83,0.27497,0.0989,1.03859
প্ৰকাশ,86,122,0.16052,0.04167,1.03859
সাদাটে,51,64,0.13902,0.03093,1.03858
বেরুলে,115,74,0.22766,0.07527,1.03856
তথাপি,185,52,0.18236,0.05263,1.03855
ঘিনঘিনে,24,39,0.16041,0.04167,1.03854
তুলি,210,194,0.32425,0.1236,1.03853
বাইনোকুলারে,115,64,0.1604,0.04167,1.03853
অমরত্ব,35,32,0.13889,0.03093,1.03852
আনাচেকানাচে,48,28,0.18231,0.05263,1.03852
ছইয়,50,31,0.13889,0.03093,1.03852
ভারী,2172,2909,0.20471,0.06383,1.03852
মুখরিত,28,25,0.1389,0.03093,1.03852
চলছিল,318,325,0.29925,0.11111,1.03851
কাঠির,57,57,0.13886,0.03093,1.0385
সিক্ত,56,57,0.2046,0.06383,1.03847
মি,719,914,0.32411,0.1236,1.03846
যেদিন,675,855,0.22746,0.07527,1.03846
পেটুক,33,39,0.13872,0.03093,1.03843
অস্থিরত,23,23,0.11766,0.02041,1.03842
জমিদ,384,294,0.22738,0.07527,1.03842
বিচারপতি,29,49,0.11763,0.02041,1.03841
বৈরাগ্য,79,68,0.20446,0.06383,1.0384
স্ক্রিন,55,141,0.20444,0.06383,1.03839
আংটিটা,108,108,0.22731,0.07527,1.03838
প্রসাধন,77,93,0.1601,0.04167,1.03838
ভাবতেভাবতে,81,95,0.18202,0.05263,1.03838
বারকয়েক,100,107,0.20439,0.06383,1.03837
কাঁচে,45,81,0.16003,0.04167,1.03835
মাগনা,28,33,0.13856,0.03093,1.03835
আনিয়ে,189,241,0.18195,0.05263,1.03834
নার্ভ,96,123,0.25059,0.08696,1.03834
ঝরিয়ে,28,38,0.15999,0.04167,1.03833
হওনি,35,54,0.13852,0.03093,1.03833
বরফে,159,52,0.1819,0.05263,1.03832
প্রহরী,178,450,0.25049,0.08696,1.03829
হিসেবি,34,34,0.13845,0.03093,1.03829
কটাক্ষ,50,58,0.1599,0.04167,1.03828
বিস্ফোরণে,63,84,0.1818,0.05263,1.03827
আখের,27,34,0.13837,0.03093,1.03826
আটকা,209,434,0.22705,0.07527,1.03826
আলুর,121,258,0.25044,0.08696,1.03826
কল্পনাতে,31,36,0.15985,0.04167,1.03826
ধীরে,3442,3885,0.18178,0.05263,1.03826
জানালো,188,162,0.27421,0.0989,1.03821
বাঁশবনে,36,25,0.13828,0.03093,1.03821
ভেল,24,24,0.13828,0.03093,1.03821
ফিটফাট,41,66,0.20404,0.06383,1.03819
এঁদো,21,29,0.13819,0.03093,1.03817
বাধ,321,209,0.25026,0.08696,1.03817
মান্ধ,24,24,0.15965,0.04167,1.03816
কাহা,200,207,0.29853,0.11111,1.03815
এয়ারপোর্ট,277,228,0.20392,0.06383,1.03813
প্রশমিত,29,46,0.13812,0.03093,1.03813
হাঁটিয়ে,28,30,0.13808,0.03093,1.03811
পঞ্চাশষাট,31,29,0.1595,0.04167,1.03808
ইশারায়,252,425,0.18141,0.05263,1.03807
ভোজন,75,115,0.15943,0.04167,1.03805
উপন্যাসে,103,139,0.18134,0.05263,1.03804
ভীত,204,285,0.22662,0.07527,1.03804
সর্দি,84,117,0.15939,0.04167,1.03803
প্রস্ফুটিত,22,27,0.11676,0.02041,1.03797
নাবালক,59,47,0.15926,0.04167,1.03796
আর্ট,262,224,0.20349,0.06383,1.03792
চিবো,109,133,0.29805,0.11111,1.03791
ওপার,105,100,0.20344,0.06383,1.03789
বাঘিনী,67,131,0.29801,0.11111,1.03789
ফিল,87,141,0.22623,0.07527,1.03784
চমকায়,24,31,0.15898,0.04167,1.03782
টুনু,128,98,0.11641,0.02041,1.0378
দুমিনিট,95,102,0.18086,0.05263,1.0378
তীক্ষ,32,40,0.13743,0.03093,1.03779
ক্ষুধ,50,91,0.2032,0.06383,1.03777
মেয়েপুরুষ,41,35,0.18078,0.05263,1.03776
শম্পা,33,48,0.13737,0.03093,1.03776
অফকোর্স,34,42,0.09568,0.0101,1.03774
কামায়,24,35,0.20314,0.06383,1.03774
ভুলবে,29,45,0.13734,0.03093,1.03774
ধমনী,24,44,0.20312,0.06383,1.03773
পেঁচিয়ে,89,186,0.20313,0.06383,1.03773
পেন্টিং,55,22,0.15879,0.04167,1.03773
শ্রেণীর,276,463,0.29769,0.11111,1.03773
পেছনেপেছনে,64,22,0.13726,0.03093,1.0377
হাইওয়ে,93,123,0.15867,0.04167,1.03767
উদ্যম,60,77,0.13716,0.03093,1.03765
আমতাআমতা,55,99,0.18054,0.05263,1.03764
ঘুরবে,64,96,0.2258,0.07527,1.03763
বিচ্ছে,28,35,0.15857,0.04167,1.03762
কিট,29,45,0.20285,0.06383,1.0376
মাঠটায়,20,21,0.11602,0.02041,1.0376
পকেটম,46,73,0.18043,0.05263,1.03758
টিউটোরিয়াল,39,28,0.18038,0.05263,1.03756
আস্তাবল,25,29,0.13696,0.03093,1.03755
কম্পমান,33,33,0.13695,0.03093,1.03755
খাঁজ,72,84,0.20275,0.06383,1.03755
ঘাঁটাঘাঁ,77,81,0.15843,0.04167,1.03755
তলা,580,572,0.22563,0.07527,1.03755
বিমানে,82,67,0.22562,0.07527,1.03754
বিবৰ্ণ,28,20,0.11588,0.02041,1.03753
প্রকারে,71,28,0.13686,0.03093,1.0375
দক্ষতা,64,88,0.15832,0.04167,1.03749
দেখেছিল,366,377,0.2255,0.07527,1.03748
জানিত,31,24,0.11574,0.02041,1.03746
নিখুঁত,271,386,0.29715,0.11111,1.03746
জ্বী,24,31,0.07485,0.0,1.03742
তৃষিত,27,26,0.13669,0.03093,1.03742
পুরোনো,966,1152,0.29706,0.11111,1.03742
নিমন্ত্রিত,64,73,0.18005,0.05263,1.03739
ডাকছি,27,26,0.11557,0.02041,1.03738
শহরতলির,25,37,0.0949,0.0101,1.03735
আধখোলা,23,27,0.09489,0.0101,1.03734
সৈন্য,378,2457,0.29691,0.11111,1.03734
জেল্লা,36,24,0.15798,0.04167,1.03732
সমাহিত,23,38,0.15797,0.04167,1.03732
আইনসম্মত,21,24,0.11542,0.02041,1.0373
উপাধি,89,62,0.15794,0.04167,1.0373
সাম্রাজ্য,171,186,0.22514,0.07527,1.0373
নজরানা,56,24,0.20222,0.06383,1.03728
কথায়,2631,2779,0.27234,0.0989,1.03727
ফিত,143,143,0.22508,0.07527,1.03727
অপচয়,53,129,0.22505,0.07527,1.03725
ধার্মিক,37,122,0.24841,0.08696,1.03725
ঠোকর,28,31,0.13634,0.03093,1.03724
মশারিটা,20,24,0.09469,0.0101,1.03724
পরিচালন,39,56,0.11524,0.02041,1.03721
সাহস,1919,2337,0.24829,0.08696,1.03719
দীর্ঘনিশ্বাস,99,50,0.17948,0.05263,1.03711
উত্তরোত্তর,31,23,0.11502,0.02041,1.0371
চুকচুক,31,64,0.13607,0.03093,1.0371
মুখোমুখি,813,1017,0.2481,0.08696,1.03709
প্লে,33,71,0.13599,0.03093,1.03706
ফোঁসফোঁস,35,34,0.13598,0.03093,1.03706
ঘায়ে,63,79,0.20176,0.06383,1.03705
বিজনেস,199,258,0.22464,0.07527,1.03705
চাকতি,51,116,0.20173,0.06383,1.03703
দাঁড়াবে,202,233,0.2246,0.07527,1.03703
চরিত্রহীন,59,53,0.22453,0.07527,1.03699
চাপড়া,31,55,0.17924,0.05263,1.03699
পাথরকুচি,20,25,0.13583,0.03093,1.03699
তিনজনে,475,521,0.22448,0.07527,1.03697
ইউরোপে,78,93,0.20151,0.06383,1.03693
টেলিগ্রাম,261,156,0.20152,0.06383,1.03693
ব্যারাম,85,41,0.17913,0.05263,1.03693
হেঁচকি,74,80,0.27165,0.0989,1.03693
নরহত্যা,34,26,0.13566,0.03093,1.0369
অমত,41,57,0.13564,0.03093,1.03689
হেলিকপ্,166,134,0.20143,0.06383,1.03689
দেবতা,664,1289,0.32094,0.1236,1.03688
ঘিলু,51,111,0.22422,0.07527,1.03684
নিয়ন্ত্রিত,57,115,0.157,0.04167,1.03684
বললেনতুমি,37,30,0.13549,0.03093,1.03682
সেরা,65,57,0.22416,0.07527,1.03681
ধোঁয়,180,164,0.22415,0.07527,1.0368
আনন্দময়,27,178,0.2241,0.07527,1.03678
